"Hospital.Name","Hospital.Type","Address","label","State","ZIP.Code","Emergency.Services","Hospital.overall.rating","count","city_matched","Population2010","Geolocation","ACCESS2_AdjPrev","ARTHRITIS_AdjPrev","BINGE_AdjPrev","BPHIGH_AdjPrev","BPMED_AdjPrev","CANCER_AdjPrev","CASTHMA_AdjPrev","CHD_AdjPrev","CHECKUP_AdjPrev","CHOLSCREEN_AdjPrev","COLON_SCREEN_AdjPrev","COPD_AdjPrev","COREM_AdjPrev","COREW_AdjPrev","CSMOKING_AdjPrev","DENTAL_AdjPrev","DIABETES_AdjPrev","HIGHCHOL_AdjPrev","KIDNEY_AdjPrev","LPA_AdjPrev","MAMMOUSE_AdjPrev","MHLTH_AdjPrev","OBESITY_AdjPrev","PAPTEST_AdjPrev","PHLTH_AdjPrev","SLEEP_AdjPrev","STROKE_AdjPrev","TEETHLOST_AdjPrev","owner_tri","PlaceName","f_address.x","long.x","lati.x","f_address.y","long.y","lati.y"
"KENNEWICK GENERAL HOSPITAL","Acute Care Hospitals","900 SOUTH AUBURN STREET","Kennewick, WA","WA",99336,"true",3,1,"kennewick",73917,"(46.19843842800, -119.173245847)",16.8,25.2,18,29.2,52.2,6.5,10.6,6.3,61.6,70.2,65,7,29.9,34.5,18.6,61.2,9.5,33,2.9,21.6,74.7,13.1,31.2,78.2,13.8,33.1,3,15.4,"Government","Kennewick","900 SOUTH AUBURN STREET Kennewick WA 99336",-119.1184853,46.2040281,"900 SOUTH AUBURN STREET Kennewick WA 99336",-119.1184853,46.2040281
"PROVIDENCE SACRED HEART MEDICAL CENTER","Acute Care Hospitals","101 WEST 8TH AVENUE","Spokane, WA","WA",99204,"true",3,1,"spokane",208916,"(47.67362432590, -117.415973291)",12.9,27.3,18.5,29.8,52,6.9,10.6,6.1,63.1,68.5,67.4,6.9,32.2,33.6,19.6,62.5,9,33,2.9,19.7,76.3,12.9,32.6,79.2,13.2,32.9,3,14,"Non-profit","Spokane","101 WEST 8TH AVENUE Spokane WA 99204",-117.412623327471,47.64832245,"101 WEST 8TH AVENUE Spokane WA 99204",-117.412623327471,47.64832245
"HARBORVIEW MEDICAL CENTER","Acute Care Hospitals","325 9TH AVENUE","Seattle, WA","WA",98104,"true",2,1,"seattle",608660,"(47.62215433800, -122.323532482)",9.5,21.3,19.1,27.3,50.9,6.3,9.2,4.6,61.1,72.7,68.9,4.4,32.7,37.1,11.7,73,7.5,29.7,2.6,13.6,77.2,9.5,22.4,82.3,9.6,29.9,2.4,8.4,"Government","Seattle","325 9TH AVENUE Seattle WA 98104",-122.324051233984,47.6043346,"325 9TH AVENUE Seattle WA 98104",-122.324051233984,47.6043346
"PROVIDENCE HOLY FAMILY HOSPITAL","Acute Care Hospitals","5633 NORTH LIDGERWOOD","Spokane, WA","WA",99208,"true",3,1,"spokane",208916,"(47.67362432590, -117.415973291)",12.9,27.3,18.5,29.8,52,6.9,10.6,6.1,63.1,68.5,67.4,6.9,32.2,33.6,19.6,62.5,9,33,2.9,19.7,76.3,12.9,32.6,79.2,13.2,32.9,3,14,"Non-profit","Spokane","5633 NORTH LIDGERWOOD Spokane WA 99208",-117.407222737794,47.70930945,"5633 NORTH LIDGERWOOD Spokane WA 99208",-117.407222737794,47.70930945
"VALLEY MEDICAL CENTER","Acute Care Hospitals","400 S 43RD ST","Renton, WA","WA",98055,"true",3,NA,"renton",90927,"(47.47605467520, -122.191153327)",12.7,22.4,17.7,27.6,51.3,6,9.4,5,61,72.6,65.7,5.1,30.9,35.1,14.1,67.6,8.4,29.7,2.8,16.8,75.4,10.6,23.5,79.2,11.1,32.9,2.6,10.9,"Government","Renton","400 S 43RD ST Renton WA 98055",-122.2133564,47.4412271,"400 S 43RD ST Renton WA 98055",-122.2133564,47.4412271
"ST JOSEPH MEDICAL CENTER","Acute Care Hospitals","1717 SOUTH J STREET","Tacoma, WA","WA",98405,"true",3,1,"tacoma",198397,"(47.24254114450, -122.454473910)",14.1,25.9,16.9,32.6,53.8,6.3,10.9,5.9,63.4,69.9,63.7,6.7,33.4,31,20.2,63.2,9.6,33.8,3,21.6,75.6,12.7,30.8,77.1,13.1,37.7,3,14,"Non-profit","Tacoma","2901 SQUALICUM PARKWAY Bellingham WA 98225",-122.473688089199,48.77359535,"2901 SQUALICUM PARKWAY Bellingham WA 98225",-122.473688089199,48.77359535
"ST JOSEPH MEDICAL CENTER","Acute Care Hospitals","1717 SOUTH J STREET","Tacoma, WA","WA",98405,"true",3,1,"tacoma",198397,"(47.24254114450, -122.454473910)",14.1,25.9,16.9,32.6,53.8,6.3,10.9,5.9,63.4,69.9,63.7,6.7,33.4,31,20.2,63.2,9.6,33.8,3,21.6,75.6,12.7,30.8,77.1,13.1,37.7,3,14,"Non-profit","Tacoma","2901 SQUALICUM PARKWAY Bellingham WA 98225",-122.473688089199,48.77359535,"1717 SOUTH J STREET Tacoma WA 98405",-122.448047514393,47.2454805
"ST JOSEPH MEDICAL CENTER","Acute Care Hospitals","1717 SOUTH J STREET","Tacoma, WA","WA",98405,"true",3,1,"tacoma",198397,"(47.24254114450, -122.454473910)",14.1,25.9,16.9,32.6,53.8,6.3,10.9,5.9,63.4,69.9,63.7,6.7,33.4,31,20.2,63.2,9.6,33.8,3,21.6,75.6,12.7,30.8,77.1,13.1,37.7,3,14,"Non-profit","Tacoma","1717 SOUTH J STREET Tacoma WA 98405",-122.448047514393,47.2454805,"2901 SQUALICUM PARKWAY Bellingham WA 98225",-122.473688089199,48.77359535
"ST JOSEPH MEDICAL CENTER","Acute Care Hospitals","1717 SOUTH J STREET","Tacoma, WA","WA",98405,"true",3,1,"tacoma",198397,"(47.24254114450, -122.454473910)",14.1,25.9,16.9,32.6,53.8,6.3,10.9,5.9,63.4,69.9,63.7,6.7,33.4,31,20.2,63.2,9.6,33.8,3,21.6,75.6,12.7,30.8,77.1,13.1,37.7,3,14,"Non-profit","Tacoma","1717 SOUTH J STREET Tacoma WA 98405",-122.448047514393,47.2454805,"1717 SOUTH J STREET Tacoma WA 98405",-122.448047514393,47.2454805
"VALLEY HOSPITAL","Acute Care Hospitals","12606 EAST MISSION AVENUE","Spokane Valley, WA","WA",99216,"true",3,1,"spokane valley",89755,"(47.66255657400, -117.234571922)",11.5,26.8,19.6,28.4,51,6.9,10.2,5.8,63.3,69.8,69.1,6.5,32.5,34.6,19,64.8,8.5,32.4,2.8,18.6,77.2,12.3,31.5,81,12.2,32.5,2.7,13.1,"Proprietary","Spokane Valley","12606 EAST MISSION AVENUE Spokane Valley WA 99216",-117.2356455,47.6702405,"12606 EAST MISSION AVENUE Spokane Valley WA 99216",-117.2356455,47.6702405
"TACOMA GENERAL ALLENMORE HOSPITAL","Acute Care Hospitals","315 S MLK JR WAY","Tacoma, WA","WA",98415,"true",2,NA,"tacoma",198397,"(47.24254114450, -122.454473910)",14.1,25.9,16.9,32.6,53.8,6.3,10.9,5.9,63.4,69.9,63.7,6.7,33.4,31,20.2,63.2,9.6,33.8,3,21.6,75.6,12.7,30.8,77.1,13.1,37.7,3,14,"Non-profit","Tacoma","315 S MLK JR WAY Tacoma WA 98415",-122.4529682,47.2593601,"315 S MLK JR WAY Tacoma WA 98415",-122.4529682,47.2593601
"ST FRANCIS COMMUNITY HOSPITAL","Acute Care Hospitals","34515 9TH AVENUE SOUTH","Federal Way, WA","WA",98003,"true",3,NA,"federal way",89306,"(47.30908463160, -122.335755583)",14.7,23.6,17.7,28.3,51.7,6.1,10,5.4,60.2,72,63.8,5.8,30.4,33.2,15.7,64.5,9,30,2.9,18.2,73.7,11.8,25.9,78,12.5,33.6,2.9,12.4,"Non-profit","Federal Way","34515 9TH AVENUE SOUTH Federal Way WA 98003",-122.327473509108,47.29219625,"34515 9TH AVENUE SOUTH Federal Way WA 98003",-122.327473509108,47.29219625
"LEGACY SALMON CREEK MEDICAL CENTER","Acute Care Hospitals","2211 NE 139TH STREET","Vancouver, WA","WA",98686,"true",4,NA,"vancouver",161791,"(45.63571723650, -122.598539476)",12.8,25.6,17.3,29.5,52.7,6.6,10.7,5.9,59.9,71.8,66.9,6.5,31.3,37,18.4,64.9,9,32.3,2.9,19.5,78.5,12.4,29.5,80.4,12.6,34.4,2.8,12.8,"Non-profit","Vancouver","2211 NE 139TH STREET Vancouver WA 98686",-122.5347289,45.623489,"2211 NE 139TH STREET Vancouver WA 98686",-122.5347289,45.623489
"NEWPORT COMMUNITY HOSPITAL","Critical Access Hospitals","714 WEST PINE STREET","Spokane Valley, WA","WA",99156,"true",NA,1,"spokane valley",89755,"(47.66255657400, -117.234571922)",11.5,26.8,19.6,28.4,51,6.9,10.2,5.8,63.3,69.8,69.1,6.5,32.5,34.6,19,64.8,8.5,32.4,2.8,18.6,77.2,12.3,31.5,81,12.2,32.5,2.7,13.1,"Government","Spokane Valley","714 WEST PINE STREET Spokane Valley WA 99156",-117.4091171,47.6599502,"714 WEST PINE STREET Spokane Valley WA 99156",-117.4091171,47.6599502
"ST ELIZABETH HOSPITAL","Critical Access Hospitals","1450 BATTERSBY AVENUE","Auburn, WA","WA",98022,"true",3,1,"auburn",70180,"(47.30385443250, -122.210810557)",14.7,24.7,18.5,27.9,51,6.4,10.4,5.9,59.5,72.1,63.4,6.6,30.5,32.1,17.6,63.9,8.9,30.3,2.9,18.7,72.6,12.6,27,78.2,13.4,33.4,3,14.5,"Non-profit","Auburn","1450 BATTERSBY AVENUE Auburn WA 98022",-121.987779382941,47.2090304,"1450 BATTERSBY AVENUE Auburn WA 98022",-121.987779382941,47.2090304
"SEATTLE CHILDREN'S HOSPITAL","Childrens","4800 SAND POINT WAY NE, PO BOX C-5371","Seattle, WA","WA",98105,"true",NA,1,"seattle",608660,"(47.62215433800, -122.323532482)",9.5,21.3,19.1,27.3,50.9,6.3,9.2,4.6,61.1,72.7,68.9,4.4,32.7,37.1,11.7,73,7.5,29.7,2.6,13.6,77.2,9.5,22.4,82.3,9.6,29.9,2.4,8.4,"Non-profit","Seattle","4800 SAND POINT WAY NE, PO BOX C-5371 Seattle WA 98105",-122.2821851,47.6624009,"4800 SAND POINT WAY NE, PO BOX C-5371 Seattle WA 98105",-122.2821851,47.6624009
"MARY BRIDGE CHILDREN'S HOSPITAL","Childrens","317 MARTIN LUTHER KING JR W BOX 5299","Tacoma, WA","WA",98415,"true",NA,NA,"tacoma",198397,"(47.24254114450, -122.454473910)",14.1,25.9,16.9,32.6,53.8,6.3,10.9,5.9,63.4,69.9,63.7,6.7,33.4,31,20.2,63.2,9.6,33.8,3,21.6,75.6,12.7,30.8,77.1,13.1,37.7,3,14,"Non-profit","Tacoma","317 MARTIN LUTHER KING JR W BOX 5299 Tacoma WA 98415",-122.452959742233,47.2598471,"317 MARTIN LUTHER KING JR W BOX 5299 Tacoma WA 98415",-122.452959742233,47.2598471
"SHRINERS HOSPITAL FOR CHILDREN","Childrens","911 WEST 5TH AVENUE","Spokane, WA","WA",99204,"false",NA,1,"spokane",208916,"(47.67362432590, -117.415973291)",12.9,27.3,18.5,29.8,52,6.9,10.6,6.1,63.1,68.5,67.4,6.9,32.2,33.6,19.6,62.5,9,33,2.9,19.7,76.3,12.9,32.6,79.2,13.2,32.9,3,14,"Non-profit","Spokane","911 WEST 5TH AVENUE Spokane WA 99204",-117.425694286702,47.6508684,"911 WEST 5TH AVENUE Spokane WA 99204",-117.425694286702,47.6508684
"CHARLESTON AREA MEDICAL CENTER","Acute Care Hospitals","501 MORRIS STREET","Charleston, WV","WV",25301,"true",3,1,"charleston",51400,"(38.34840797360, -81.6321650030)",11.4,32.8,11.8,37.6,63.2,6.4,10.3,7.2,78.1,75.3,67.6,8.5,47.5,44.9,24.1,62,10.9,35.1,3.1,23.6,80.2,14.1,33.2,82.1,14.5,38.3,3,22.1,"Non-profit","Charleston","501 MORRIS STREET Charleston WV 25301",-81.6272421220012,38.3475369,"501 MORRIS STREET Charleston WV 25301",-81.6272421220012,38.3475369
"THOMAS MEMORIAL HOSPITAL","Acute Care Hospitals","4605 MACCORKLE AVE SW","Charleston, WV","WV",25309,"true",3,1,"charleston",51400,"(38.34840797360, -81.6321650030)",11.4,32.8,11.8,37.6,63.2,6.4,10.3,7.2,78.1,75.3,67.6,8.5,47.5,44.9,24.1,62,10.9,35.1,3.1,23.6,80.2,14.1,33.2,82.1,14.5,38.3,3,22.1,"Non-profit","Charleston","4605 MACCORKLE AVE SW Charleston WV 25309",-81.7263862,38.3540767,"4605 MACCORKLE AVE SW Charleston WV 25309",-81.7263862,38.3540767
"ST FRANCIS HOSPITAL","Acute Care Hospitals","333 LAIDLEY ST","Charleston, WV","WV",25301,"true",4,1,"charleston",51400,"(38.34840797360, -81.6321650030)",11.4,32.8,11.8,37.6,63.2,6.4,10.3,7.2,78.1,75.3,67.6,8.5,47.5,44.9,24.1,62,10.9,35.1,3.1,23.6,80.2,14.1,33.2,82.1,14.5,38.3,3,22.1,"Proprietary","Charleston","333 LAIDLEY ST Charleston WV 25301",-81.6329242920767,38.35380135,"333 LAIDLEY ST Charleston WV 25301",-81.6329242920767,38.35380135
"CHARLESTON SURGICAL HOSPITAL","Acute Care Hospitals","1306 KANAWHA BOULEVARD EAST","Charleston, WV","WV",25301,"false",NA,1,"charleston",51400,"(38.34840797360, -81.6321650030)",11.4,32.8,11.8,37.6,63.2,6.4,10.3,7.2,78.1,75.3,67.6,8.5,47.5,44.9,24.1,62,10.9,35.1,3.1,23.6,80.2,14.1,33.2,82.1,14.5,38.3,3,22.1,"Proprietary","Charleston","1306 KANAWHA BOULEVARD EAST Charleston WV 25301",-81.6299479127228,38.3435533,"1306 KANAWHA BOULEVARD EAST Charleston WV 25301",-81.6299479127228,38.3435533
"WAUKESHA MEMORIAL HOSPITAL","Acute Care Hospitals","725 AMERICAN AVE","Waukesha, WI","WI",53188,"true",4,1,"waukesha",70718,"(43.00933322150, -88.2457679157)",10.1,21.8,23.5,28,57.9,6,9.3,5.1,66,74.8,66.8,4.8,33.1,33.5,16.8,72,8,30.5,2.3,18.9,80.5,10.2,30.7,84.6,10,29.7,2.4,11.8,"Non-profit","Waukesha","725 AMERICAN AVE Waukesha WI 53188",-88.2430757637428,43.01140045,"725 AMERICAN AVE Waukesha WI 53188",-88.2430757637428,43.01140045
"ST ELIZABETH HOSPITAL","Acute Care Hospitals","1506 S ONEIDA ST","Appleton, WI","WI",54915,"true",4,1,"appleton",72623,"(44.27769874570, -88.3897664444)",9.9,22.8,25.4,28.9,57.6,6.1,9.2,5.1,67.9,75.4,70.5,5,31.9,34,16.7,71,8,32.8,2.2,19.4,80,10.5,29.6,84.1,10.4,28.6,2.4,12.5,"Non-profit","Appleton","1506 S ONEIDA ST Appleton WI 54915",-88.4027867,44.247398,"1506 S ONEIDA ST Appleton WI 54915",-88.4027867,44.247398
"UNITED HOSPITAL SYSTEM","Acute Care Hospitals","6308 EIGHTH AVE","Kenosha, WI","WI",53143,"true",3,1,"kenosha",99218,"(42.58557027100, -87.8735745085)",14.4,24.7,22.3,30.5,59.4,5.9,9.9,5.8,67.4,72.6,65.4,6,29.1,29.9,20.2,63.4,9.6,32.8,2.5,22.9,78.2,12.1,35.3,82.4,12.7,33.5,2.9,17.1,"Government","Kenosha","6308 EIGHTH AVE Kenosha WI 53143",-87.8199753401667,42.5777222,"6308 EIGHTH AVE Kenosha WI 53143",-87.8199753401667,42.5777222
"BELLIN MEMORIAL HOSPITAL","Acute Care Hospitals","744 S WEBSTER AVE","Green Bay, WI","WI",54305,"true",4,NA,"green bay",104057,"(44.51498478160, -87.9896195955)",13.7,25.2,24,30.5,58.1,6,10.1,5.9,68.6,72.6,66.8,6.1,34.1,28.2,20.5,67.1,9.3,33.6,2.4,23.2,79.9,12.3,32.3,82.4,12.6,32,2.9,15.2,"Non-profit","Green Bay","744 S WEBSTER AVE Green Bay WI 54305",-88.0114939086105,44.5026981,"744 S WEBSTER AVE Green Bay WI 54305",-88.0114939086105,44.5026981
"COLUMBIA ST MARYS HOSPITAL MILWAUKEE","Acute Care Hospitals","2323 N LAKE DR","Milwaukee, WI","WI",53211,"true",3,1,"milwaukee",594833,"(43.06412589250, -87.9672412429)",19.1,26.9,19.8,38.1,63.4,5.6,11.9,6.1,71.1,71.7,62.9,6.7,30.2,25,23.7,57.4,13.1,33.3,3,28.6,79,13.8,39,81.5,15.1,40.8,3.9,19.7,"Non-profit","Milwaukee","2323 N LAKE DR Milwaukee WI 53211",-87.8801075165351,43.0614308,"2323 N LAKE DR Milwaukee WI 53211",-87.8801075165351,43.0614308
"ST VINCENT HOSPITAL","Acute Care Hospitals","835 S VAN BUREN ST","Green Bay, WI","WI",54301,"true",2,1,"green bay",104057,"(44.51498478160, -87.9896195955)",13.7,25.2,24,30.5,58.1,6,10.1,5.9,68.6,72.6,66.8,6.1,34.1,28.2,20.5,67.1,9.3,33.6,2.4,23.2,79.9,12.3,32.3,82.4,12.6,32,2.9,15.2,"Non-profit","Green Bay","835 S VAN BUREN ST Green Bay WI 54301",-88.0131463925457,44.5003345,"835 S VAN BUREN ST Green Bay WI 54301",-88.0131463925457,44.5003345
"WHEATON FRANCISCAN HEALTHCARE ST FRANCIS","Acute Care Hospitals","3237 S 16TH ST","Milwaukee, WI","WI",53215,"true",3,1,"milwaukee",594833,"(43.06412589250, -87.9672412429)",19.1,26.9,19.8,38.1,63.4,5.6,11.9,6.1,71.1,71.7,62.9,6.7,30.2,25,23.7,57.4,13.1,33.3,3,28.6,79,13.8,39,81.5,15.1,40.8,3.9,19.7,"Non-profit","Milwaukee","3237 S 16TH ST Milwaukee WI 53215",-87.9362156814473,42.98575415,"3237 S 16TH ST Milwaukee WI 53215",-87.9362156814473,42.98575415
"UNITYPOINT HEALTH - MERITER","Acute Care Hospitals","202 S PARK ST","Madison, WI","WI",53715,"true",5,1,"madison",233209,"(43.08098656940, -89.3915106344)",9.9,22.1,22.7,27.4,60.1,5.9,9.4,4.8,68.2,75.2,71.1,4.5,36,34.4,14,73.4,7.6,31.6,2.1,17.7,79.9,9.8,27.5,84.8,9.7,30.3,2.3,9.8,"Non-profit","Madison","202 S PARK ST Madison WI 53715",-89.3957895351334,43.05043625,"202 S PARK ST Madison WI 53715",-89.3957895351334,43.05043625
"WHEATON FRANCISCAN HEALTHCARE ALL SAINTS","Acute Care Hospitals","3801 SPRING ST","Racine, WI","WI",53405,"true",3,1,"racine",78860,"(42.72745994940, -87.8134530240)",17.1,25.1,21.9,34,60.9,5.8,10.7,5.9,66.5,71.5,64.6,6.3,28.4,29.6,21.1,59.9,10.9,32.5,2.7,25,78.6,12.9,36.9,80.4,13.8,36.3,3.3,18.2,"Non-profit","Racine","3801 SPRING ST Racine WI 53405",-87.8285434591111,42.73073225,"3801 SPRING ST Racine WI 53405",-87.8285434591111,42.73073225
"ST MARYS HOSPITAL MEDICAL CTR","Acute Care Hospitals","1726 SHAWANO AVE","Green Bay, WI","WI",54303,"true",3,1,"green bay",104057,"(44.51498478160, -87.9896195955)",13.7,25.2,24,30.5,58.1,6,10.1,5.9,68.6,72.6,66.8,6.1,34.1,28.2,20.5,67.1,9.3,33.6,2.4,23.2,79.9,12.3,32.3,82.4,12.6,32,2.9,15.2,"Non-profit","Green Bay","1726 SHAWANO AVE Green Bay WI 54303",-88.066448223236,44.5338613,"1726 SHAWANO AVE Green Bay WI 54303",-88.066448223236,44.5338613
"UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY","Acute Care Hospitals","600 HIGHLAND AVENUE","Madison, WI","WI",53792,"true",4,1,"madison",233209,"(43.08098656940, -89.3915106344)",9.9,22.1,22.7,27.4,60.1,5.9,9.4,4.8,68.2,75.2,71.1,4.5,36,34.4,14,73.4,7.6,31.6,2.1,17.7,79.9,9.8,27.5,84.8,9.7,30.3,2.3,9.8,"Government","Madison","600 HIGHLAND AVENUE Madison WI 53792",-89.4286255,43.071374,"600 HIGHLAND AVENUE Madison WI 53792",-89.4286255,43.071374
"WHEATON FRANCISCAN ST JOSEPH","Acute Care Hospitals","5000 W CHAMBERS ST","Milwaukee, WI","WI",53210,"true",3,1,"milwaukee",594833,"(43.06412589250, -87.9672412429)",19.1,26.9,19.8,38.1,63.4,5.6,11.9,6.1,71.1,71.7,62.9,6.7,30.2,25,23.7,57.4,13.1,33.3,3,28.6,79,13.8,39,81.5,15.1,40.8,3.9,19.7,"Non-profit","Milwaukee","5000 W CHAMBERS ST Milwaukee WI 53210",-87.9763479109691,43.0741653,"5000 W CHAMBERS ST Milwaukee WI 53210",-87.9763479109691,43.0741653
"AURORA ST LUKES MEDICAL CENTER","Acute Care Hospitals","2900 W OKLAHOMA AVE","Milwaukee, WI","WI",53215,"true",4,1,"milwaukee",594833,"(43.06412589250, -87.9672412429)",19.1,26.9,19.8,38.1,63.4,5.6,11.9,6.1,71.1,71.7,62.9,6.7,30.2,25,23.7,57.4,13.1,33.3,3,28.6,79,13.8,39,81.5,15.1,40.8,3.9,19.7,"Non-profit","Milwaukee","2900 W OKLAHOMA AVE Milwaukee WI 53215",-87.9504303161784,42.9899857,"2900 W OKLAHOMA AVE Milwaukee WI 53215",-87.9504303161784,42.9899857
"AURORA WEST ALLIS MEDICAL CENTER","Acute Care Hospitals","8901 W LINCOLN AVE","Milwaukee, WI","WI",53227,"true",4,1,"milwaukee",594833,"(43.06412589250, -87.9672412429)",19.1,26.9,19.8,38.1,63.4,5.6,11.9,6.1,71.1,71.7,62.9,6.7,30.2,25,23.7,57.4,13.1,33.3,3,28.6,79,13.8,39,81.5,15.1,40.8,3.9,19.7,"Non-profit","Milwaukee","8901 W LINCOLN AVE Milwaukee WI 53227",-88.0244034468083,43.000891,"8901 W LINCOLN AVE Milwaukee WI 53227",-88.0244034468083,43.000891
"THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC","Acute Care Hospitals","1818 N MEADE ST","Appleton, WI","WI",54911,"true",3,1,"appleton",72623,"(44.27769874570, -88.3897664444)",9.9,22.8,25.4,28.9,57.6,6.1,9.2,5.1,67.9,75.4,70.5,5,31.9,34,16.7,71,8,32.8,2.2,19.4,80,10.5,29.6,84.1,10.4,28.6,2.4,12.5,"Non-profit","Appleton","1818 N MEADE ST Appleton WI 54911",-88.3931723124918,44.2788309,"1818 N MEADE ST Appleton WI 54911",-88.3931723124918,44.2788309
"FROEDTERT MEMORIAL LUTHERAN HOSPITAL","Acute Care Hospitals","9200 W WISCONSIN AVE","Milwaukee, WI","WI",53226,"true",3,1,"milwaukee",594833,"(43.06412589250, -87.9672412429)",19.1,26.9,19.8,38.1,63.4,5.6,11.9,6.1,71.1,71.7,62.9,6.7,30.2,25,23.7,57.4,13.1,33.3,3,28.6,79,13.8,39,81.5,15.1,40.8,3.9,19.7,"Non-profit","Milwaukee","9200 W WISCONSIN AVE Milwaukee WI 53226",-87.9701412,43.0205558,"9200 W WISCONSIN AVE Milwaukee WI 53226",-87.9701412,43.0205558
"AURORA MEDICAL CTR KENOSHA","Acute Care Hospitals","10400 75TH ST","Kenosha, WI","WI",53142,"true",4,1,"kenosha",99218,"(42.58557027100, -87.8735745085)",14.4,24.7,22.3,30.5,59.4,5.9,9.9,5.8,67.4,72.6,65.4,6,29.1,29.9,20.2,63.4,9.6,32.8,2.5,22.9,78.2,12.1,35.3,82.4,12.7,33.5,2.9,17.1,"Non-profit","Kenosha","10400 75TH ST Kenosha WI 53142",-87.9355704178582,42.5698312,"10400 75TH ST Kenosha WI 53142",-87.9355704178582,42.5698312
"AURORA BAYCARE MEDICAL CTR","Acute Care Hospitals","2845 GREENBRIER RD","Green Bay, WI","WI",54311,"true",4,1,"green bay",104057,"(44.51498478160, -87.9896195955)",13.7,25.2,24,30.5,58.1,6,10.1,5.9,68.6,72.6,66.8,6.1,34.1,28.2,20.5,67.1,9.3,33.6,2.4,23.2,79.9,12.3,32.3,82.4,12.6,32,2.9,15.2,"Proprietary","Green Bay","2845 GREENBRIER RD Green Bay WI 54311",-87.9400316990479,44.4765125,"2845 GREENBRIER RD Green Bay WI 54311",-87.9400316990479,44.4765125
"ORTHOPAEDIC HOSPITAL OF WISCONSIN","Acute Care Hospitals","475 W RIVER WOODS PKWY","Milwaukee, WI","WI",53212,"false",NA,1,"milwaukee",594833,"(43.06412589250, -87.9672412429)",19.1,26.9,19.8,38.1,63.4,5.6,11.9,6.1,71.1,71.7,62.9,6.7,30.2,25,23.7,57.4,13.1,33.3,3,28.6,79,13.8,39,81.5,15.1,40.8,3.9,19.7,"Non-profit","Milwaukee","475 W RIVER WOODS PKWY Milwaukee WI 53212",-87.914964,43.09769,"475 W RIVER WOODS PKWY Milwaukee WI 53212",-87.914964,43.09769
"CHILDRENS HOSPITAL OF WISCONSIN","Childrens","9000 W WISCONSIN AVE","Milwaukee, WI","WI",53226,"true",NA,1,"milwaukee",594833,"(43.06412589250, -87.9672412429)",19.1,26.9,19.8,38.1,63.4,5.6,11.9,6.1,71.1,71.7,62.9,6.7,30.2,25,23.7,57.4,13.1,33.3,3,28.6,79,13.8,39,81.5,15.1,40.8,3.9,19.7,"Non-profit","Milwaukee","9000 W WISCONSIN AVE Milwaukee WI 53226",-87.9701412,43.0205558,"9000 W WISCONSIN AVE Milwaukee WI 53226",-87.9701412,43.0205558
"CHEYENNE REGIONAL MEDICAL CENTER","Acute Care Hospitals","214 EAST 23RD STREET","Cheyenne, WY","WY",82001,"true",2,1,"cheyenne",59466,"(41.14608042650, -104.789064332)",17.2,23.3,16.4,28.7,57.2,5.9,9.5,5.7,60.2,71.3,57.8,6.4,33.2,28.4,21.8,65.3,8,30.7,2.5,24.2,72.1,10.5,29.6,79,10.7,31.4,2.5,15.7,"Non-profit","Cheyenne","214 EAST 23RD STREET Cheyenne WY 82001",-104.8169177,41.1400681,"214 EAST 23RD STREET Cheyenne WY 82001",-104.8169177,41.1400681
"MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD","Acute Care Hospitals","300 KINGWOOD MEDICAL DRIVE","Houston, TX","TX",77339,"true",NA,1,"houston",2099451,"(29.78066913960, -95.3860033966)",31.1,20.5,14.9,35.1,62.9,5.2,8.5,6.1,68.9,72.8,57.6,6.1,28.4,30.2,16.4,53.9,13,34.8,3.2,29.7,77.2,11.4,33.9,76.5,12.9,36,3.5,16,"Proprietary","Houston","300 KINGWOOD MEDICAL DRIVE Houston TX 77339",-95.2586217,30.0477861,"300 KINGWOOD MEDICAL DRIVE Houston TX 77339",-95.2586217,30.0477861
"THE HOSPITAL AT WESTLAKE MEDICAL CENTER","Acute Care Hospitals","5656 BEE CAVES ROAD, SUITE M-302","Austin, TX","TX",78746,"true",4,1,"austin",790390,"(30.30686103420, -97.7554771245)",20.9,17.8,18.9,28.5,58.1,5.7,7.7,5.3,67.2,74.4,61.1,5,34.1,31.9,13.2,63.7,9.7,33.5,2.8,21.4,77.1,9.6,26,82.6,10.2,29,2.6,10.4,"Proprietary","Austin","5656 BEE CAVES ROAD, SUITE M-302 Austin TX 78746",-97.8251456,30.2956234,"5656 BEE CAVES ROAD, SUITE M-302 Austin TX 78746",-97.8251456,30.2956234
"MAYHILL HOSPITAL","Acute Care Hospitals","2809 SOUTH MAYHILL ROAD","Denton, TX","TX",76208,"false",NA,1,"denton",113383,"(33.21561604430, -97.1412438684)",21.1,21.6,16.4,30.1,60.9,6.1,8.5,5.6,69.4,75.6,61.3,6,35.4,33.2,16.9,59.4,9.7,34,3.2,24.1,76.5,10.5,29.9,77.2,11,32.3,2.8,12.1,"Proprietary","Denton","2809 SOUTH MAYHILL ROAD Denton TX 76208",-97.0866238,33.175862,"2809 SOUTH MAYHILL ROAD Denton TX 76208",-97.0866238,33.175862
