Hourly Wages,1 Adult,1 Adult 1 Child,1 Adult 2 Children,1 Adult 3 Children,2 Adults (One Working),2 Adults (One Working) 1 Child,2 Adults (One Working) 2 Children,2 Adults (One Working) 3 Children,2 Adults,2 Adults 1 Child,2 Adults 2 Children,2 Adults 3 Children,FIPS Code,Location,year
Living Wage,$10.41,$20.66,$23.80,$29.06,$17.24,$20.71,$23.03,$25.87,$8.62,$11.46,$13.12,$15.04,47187,"Williamson County, Tennessee",2015
Living Wage,$10.41,$20.66,$23.80,$29.06,$17.24,$20.71,$23.03,$25.87,$8.62,$11.46,$13.12,$15.04,47189,"Wilson County, Tennessee",2015
Living Wage,$9.49,$19.77,$22.92,$28.02,$16.35,$19.82,$22.14,$24.83,$7.86,$11.01,$12.67,$14.52,16860,"Chattanooga, TN",2015
Living Wage,$9.81,$20.21,$23.35,$28.44,$16.52,$20.26,$22.58,$25.25,$8.02,$11.23,$12.89,$14.73,17300,"Clarksville, TN",2015
Living Wage,$9.45,$19.57,$22.72,$27.42,$15.90,$19.62,$21.94,$24.23,$7.84,$10.91,$12.57,$14.22,17420,"Cleveland, TN",2015
Living Wage,$9.03,$19.49,$22.63,$27.49,$16.06,$19.54,$21.86,$24.30,$7.62,$10.87,$12.53,$14.26,27180,"Jackson, TN",2015
Living Wage,$9.58,$19.87,$23.01,$28.19,$16.39,$19.92,$22.24,$25.00,$7.90,$11.06,$12.72,$14.61,27740,"Johnson City, TN",2015
Living Wage,$9.40,$19.41,$22.55,$27.31,$15.94,$19.46,$21.77,$24.12,$7.81,$10.83,$12.49,$14.17,28700,"Kingsport-Bristol-Bristol, TN",2015
Living Wage,$9.51,$19.98,$23.12,$28.18,$16.53,$20.03,$22.35,$24.99,$7.87,$11.12,$12.78,$14.60,28940,"Knoxville, TN",2015
Living Wage,$10.34,$20.48,$23.62,$29.01,$17.11,$20.53,$22.85,$25.82,$8.28,$11.37,$13.03,$15.02,32820,"Memphis, TN",2015
Living Wage,$9.05,$18.98,$22.13,$26.88,$15.55,$19.04,$21.35,$23.69,$7.64,$10.62,$12.28,$13.95,34100,"Morristown, TN",2015
Living Wage,$10.34,$20.57,$23.71,$28.95,$17.13,$20.62,$22.93,$25.76,$8.28,$11.41,$13.07,$14.99,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2015
Living Wage,$10.15,$21.56,$25.13,$30.99,$17.09,$20.98,$23.30,$26.30,$8.54,$11.90,$13.78,$16.01,48,Texas,2015
Living Wage,$9.26,$20.00,$23.58,$28.73,$16.07,$19.42,$21.74,$24.05,$8.04,$11.13,$13.00,$14.88,48001,"Anderson County, Texas",2015
Living Wage,$9.82,$20.79,$24.37,$30.60,$16.39,$20.21,$22.53,$25.91,$8.20,$11.52,$13.40,$15.81,48003,"Andrews County, Texas",2015
Living Wage,$9.69,$20.30,$23.88,$29.14,$16.25,$19.73,$22.04,$24.45,$8.13,$11.28,$13.16,$15.08,48005,"Angelina County, Texas",2015
Living Wage,$9.26,$20.60,$24.18,$30.32,$16.08,$20.02,$22.34,$25.63,$8.04,$11.43,$13.30,$15.67,48007,"Aransas County, Texas",2015
Living Wage,$9.05,$20.43,$24.01,$29.82,$16.24,$19.86,$22.17,$25.13,$8.12,$11.34,$13.22,$15.42,48009,"Archer County, Texas",2015
Living Wage,$9.41,$20.65,$24.23,$29.87,$16.22,$20.07,$22.39,$25.18,$8.11,$11.45,$13.33,$15.45,48011,"Armstrong County, Texas",2015
Living Wage,$9.00,$20.36,$23.94,$29.35,$16.01,$19.79,$22.10,$24.67,$8.01,$11.31,$13.19,$15.19,48013,"Atascosa County, Texas",2015
Living Wage,$9.52,$20.61,$24.19,$30.34,$16.20,$20.04,$22.35,$25.65,$8.10,$11.43,$13.31,$15.68,48015,"Austin County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$15.79,$19.41,$21.72,$23.77,$7.89,$11.12,$13.00,$14.74,48017,"Bailey County, Texas",2015
Living Wage,$9.87,$21.48,$25.06,$30.65,$17.06,$20.90,$23.22,$25.96,$8.53,$11.87,$13.74,$15.84,48019,"Bandera County, Texas",2015
Living Wage,$10.72,$22.64,$26.22,$32.50,$17.96,$22.06,$24.38,$27.82,$8.98,$12.45,$14.32,$16.76,48021,"Bastrop County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$15.62,$19.41,$21.72,$23.77,$7.81,$11.12,$13.00,$14.74,48023,"Baylor County, Texas",2015
Living Wage,$9.77,$20.11,$23.69,$29.59,$16.10,$19.53,$21.85,$24.91,$8.05,$11.18,$13.06,$15.31,48025,"Bee County, Texas",2015
Living Wage,$9.96,$20.82,$24.40,$30.64,$16.30,$20.24,$22.56,$25.96,$8.15,$11.54,$13.41,$15.83,48027,"Bell County, Texas",2015
Living Wage,$9.87,$21.48,$25.06,$30.65,$17.06,$20.90,$23.22,$25.96,$8.53,$11.87,$13.74,$15.84,48029,"Bexar County, Texas",2015
Living Wage,$9.71,$20.64,$24.22,$29.27,$16.10,$20.06,$22.38,$24.58,$8.05,$11.44,$13.32,$15.15,48031,"Blanco County, Texas",2015
Living Wage,$9.29,$20.04,$23.62,$28.52,$15.82,$19.46,$21.78,$23.84,$7.91,$11.14,$13.02,$14.77,48033,"Borden County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.39,$15.75,$19.41,$21.72,$24.71,$7.88,$11.12,$13.00,$15.21,48035,"Bosque County, Texas",2015
Living Wage,$9.41,$20.77,$24.35,$29.44,$16.58,$20.20,$22.51,$24.76,$8.29,$11.51,$13.39,$15.23,48037,"Bowie County, Texas",2015
Living Wage,$10.49,$21.24,$24.81,$30.74,$16.76,$20.66,$22.98,$26.06,$8.38,$11.74,$13.62,$15.88,48039,"Brazoria County, Texas",2015
Living Wage,$10.50,$21.03,$24.61,$30.81,$16.77,$20.45,$22.77,$26.12,$8.38,$11.64,$13.52,$15.92,48041,"Brazos County, Texas",2015
Living Wage,$9.85,$20.66,$24.23,$29.29,$16.12,$20.08,$22.40,$24.61,$8.06,$11.45,$13.33,$15.16,48043,"Brewster County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.82,$15.79,$19.41,$21.72,$24.14,$7.89,$11.12,$13.00,$14.92,48045,"Briscoe County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$16.06,$19.41,$21.72,$24.73,$8.03,$11.12,$13.00,$15.22,48047,"Brooks County, Texas",2015
Living Wage,$8.81,$20.04,$23.62,$28.69,$15.67,$19.47,$21.78,$24.00,$7.83,$11.15,$13.03,$14.86,48049,"Brown County, Texas",2015
Living Wage,$10.50,$21.03,$24.61,$30.81,$16.77,$20.45,$22.77,$26.12,$8.38,$11.64,$13.52,$15.92,48051,"Burleson County, Texas",2015
Living Wage,$9.48,$20.30,$23.88,$29.89,$15.86,$19.73,$22.04,$25.20,$7.93,$11.28,$13.16,$15.46,48053,"Burnet County, Texas",2015
Living Wage,$10.72,$22.64,$26.22,$32.50,$17.96,$22.06,$24.38,$27.82,$8.98,$12.45,$14.32,$16.76,48055,"Caldwell County, Texas",2015
Living Wage,$9.70,$20.45,$24.03,$29.05,$15.97,$19.87,$22.19,$24.37,$7.98,$11.35,$13.23,$15.04,48057,"Calhoun County, Texas",2015
Living Wage,$9.98,$21.51,$25.09,$30.48,$16.77,$20.93,$23.25,$25.79,$8.38,$11.88,$13.76,$15.75,48059,"Callahan County, Texas",2015
Living Wage,$9.19,$20.07,$23.65,$28.84,$15.95,$19.49,$21.81,$24.15,$7.98,$11.16,$13.04,$14.93,48061,"Cameron County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.66,$16.06,$19.41,$21.72,$23.97,$8.03,$11.12,$13.00,$14.84,48063,"Camp County, Texas",2015
Living Wage,$9.41,$20.65,$24.23,$29.87,$16.22,$20.07,$22.39,$25.18,$8.11,$11.45,$13.33,$15.45,48065,"Carson County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.01,$15.81,$19.41,$21.72,$24.32,$7.91,$11.12,$13.00,$15.02,48067,"Cass County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$16.06,$19.41,$21.72,$23.77,$8.03,$11.12,$13.00,$14.74,48069,"Castro County, Texas",2015
Living Wage,$10.19,$21.59,$25.17,$31.16,$17.23,$21.02,$23.34,$26.47,$8.61,$11.92,$13.80,$16.09,48071,"Chambers County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.69,$16.01,$19.41,$21.72,$24.00,$8.01,$11.12,$13.00,$14.86,48073,"Cherokee County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$16.06,$19.41,$21.72,$23.77,$8.03,$11.12,$13.00,$14.74,48075,"Childress County, Texas",2015
Living Wage,$9.05,$20.43,$24.01,$29.82,$16.24,$19.86,$22.17,$25.13,$8.12,$11.34,$13.22,$15.42,48077,"Clay County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$15.62,$19.41,$21.72,$24.73,$7.81,$11.12,$13.00,$15.22,48079,"Cochran County, Texas",2015
Living Wage,$8.78,$19.98,$23.56,$28.46,$15.62,$19.41,$21.72,$23.77,$7.81,$11.12,$13.00,$14.74,48081,"Coke County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$15.62,$19.41,$21.72,$24.73,$7.81,$11.12,$13.00,$15.22,48083,"Coleman County, Texas",2015
Living Wage,$10.24,$21.80,$25.38,$31.25,$17.27,$21.22,$23.54,$26.56,$8.64,$12.02,$13.90,$16.14,48085,"Collin County, Texas",2015
Living Wage,$9.35,$20.12,$23.70,$29.61,$15.89,$19.55,$21.86,$24.93,$7.94,$11.19,$13.07,$15.32,48087,"Collingsworth County, Texas",2015
Living Wage,$9.03,$19.98,$23.56,$29.25,$15.62,$19.41,$21.72,$24.57,$7.81,$11.12,$13.00,$15.14,48089,"Colorado County, Texas",2015
Living Wage,$9.87,$21.48,$25.06,$30.65,$17.06,$20.90,$23.22,$25.96,$8.53,$11.87,$13.74,$15.84,48091,"Comal County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$15.62,$19.41,$21.72,$23.77,$7.81,$11.12,$13.00,$14.74,48093,"Comanche County, Texas",2015
Living Wage,$10.96,$22.40,$25.98,$31.46,$17.41,$21.82,$24.14,$26.78,$8.70,$12.32,$14.20,$16.24,48095,"Concho County, Texas",2015
Living Wage,$9.90,$20.90,$24.48,$29.91,$16.30,$20.33,$22.64,$25.23,$8.15,$11.58,$13.46,$15.47,48097,"Cooke County, Texas",2015
Living Wage,$9.96,$20.82,$24.40,$30.64,$16.30,$20.24,$22.56,$25.96,$8.15,$11.54,$13.41,$15.83,48099,"Coryell County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$15.93,$19.41,$21.72,$24.73,$7.97,$11.12,$13.00,$15.22,48101,"Cottle County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$15.79,$19.41,$21.72,$23.77,$7.89,$11.12,$13.00,$14.74,48103,"Crane County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$15.62,$19.41,$21.72,$24.73,$7.81,$11.12,$13.00,$15.22,48105,"Crockett County, Texas",2015
Living Wage,$9.50,$20.72,$24.30,$30.43,$16.27,$20.15,$22.46,$25.74,$8.14,$11.49,$13.37,$15.73,48107,"Crosby County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.24,$15.79,$19.41,$21.72,$24.55,$7.89,$11.12,$13.00,$15.13,48109,"Culberson County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.36,$16.06,$19.41,$21.72,$24.67,$8.03,$11.12,$13.00,$15.19,48111,"Dallam County, Texas",2015
Living Wage,$10.24,$21.80,$25.38,$31.25,$17.27,$21.22,$23.54,$26.56,$8.64,$12.02,$13.90,$16.14,48113,"Dallas County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$16.02,$19.41,$21.72,$24.73,$8.01,$11.12,$13.00,$15.22,48115,"Dawson County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.08,$15.62,$19.41,$21.72,$24.39,$7.81,$11.12,$13.00,$15.05,48117,"Deaf Smith County, Texas",2015
Living Wage,$10.24,$21.80,$25.38,$31.25,$17.27,$21.22,$23.54,$26.56,$8.64,$12.02,$13.90,$16.14,48119,"Delta County, Texas",2015
Living Wage,$10.24,$21.80,$25.38,$31.25,$17.27,$21.22,$23.54,$26.56,$8.64,$12.02,$13.90,$16.14,48121,"Denton County, Texas",2015
Living Wage,$9.36,$19.98,$23.56,$28.46,$15.62,$19.41,$21.72,$23.77,$7.81,$11.12,$13.00,$14.74,48123,"DeWitt County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$15.79,$19.41,$21.72,$23.77,$7.89,$11.12,$13.00,$14.74,48125,"Dickens County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$16.06,$19.41,$21.72,$23.77,$8.03,$11.12,$13.00,$14.74,48127,"Dimmit County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$15.62,$19.41,$21.72,$23.77,$7.81,$11.12,$13.00,$14.74,48129,"Donley County, Texas",2015
Living Wage,$9.53,$20.38,$23.95,$28.95,$16.39,$19.80,$22.12,$24.26,$8.20,$11.31,$13.19,$14.99,48131,"Duval County, Texas",2015
Living Wage,$9.36,$19.98,$23.56,$28.46,$15.62,$19.41,$21.72,$23.77,$7.81,$11.12,$13.00,$14.74,48133,"Eastland County, Texas",2015
Living Wage,$10.75,$22.46,$26.04,$31.73,$17.71,$21.89,$24.20,$27.04,$8.85,$12.36,$14.24,$16.38,48135,"Ector County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$15.79,$19.41,$21.72,$23.77,$7.89,$11.12,$13.00,$14.74,48137,"Edwards County, Texas",2015
Living Wage,$10.24,$21.80,$25.38,$31.25,$17.27,$21.22,$23.54,$26.56,$8.64,$12.02,$13.90,$16.14,48139,"Ellis County, Texas",2015
Living Wage,$10.12,$20.97,$24.55,$30.57,$16.72,$20.39,$22.71,$25.89,$8.36,$11.61,$13.49,$15.80,48141,"El Paso County, Texas",2015
Living Wage,$9.82,$20.47,$24.05,$29.52,$16.09,$19.90,$22.21,$24.84,$8.05,$11.36,$13.24,$15.27,48143,"Erath County, Texas",2015
Living Wage,$9.10,$19.98,$23.56,$29.02,$15.62,$19.41,$21.72,$24.33,$7.81,$11.12,$13.00,$15.02,48145,"Falls County, Texas",2015
Living Wage,$8.80,$20.02,$23.60,$29.05,$15.65,$19.45,$21.76,$24.37,$7.83,$11.14,$13.02,$15.04,48147,"Fannin County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.53,$15.62,$19.41,$21.72,$23.85,$7.81,$11.12,$13.00,$14.78,48149,"Fayette County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$15.62,$19.41,$21.72,$24.73,$7.81,$11.12,$13.00,$15.22,48151,"Fisher County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$16.06,$19.41,$21.72,$24.73,$8.03,$11.12,$13.00,$15.22,48153,"Floyd County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$15.79,$19.41,$21.72,$24.73,$7.89,$11.12,$13.00,$15.22,48155,"Foard County, Texas",2015
Living Wage,$10.19,$21.59,$25.17,$31.16,$17.23,$21.02,$23.34,$26.47,$8.61,$11.92,$13.80,$16.09,48157,"Fort Bend County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$15.62,$19.41,$21.72,$24.73,$7.81,$11.12,$13.00,$15.22,48159,"Franklin County, Texas",2015
Living Wage,$8.96,$20.28,$23.86,$28.83,$15.84,$19.71,$22.02,$24.15,$7.92,$11.27,$13.15,$14.93,48161,"Freestone County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$16.06,$19.41,$21.72,$24.73,$8.03,$11.12,$13.00,$15.22,48163,"Frio County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.13,$15.62,$19.41,$21.72,$24.45,$7.81,$11.12,$13.00,$15.08,48165,"Gaines County, Texas",2015
Living Wage,$10.19,$21.59,$25.17,$31.16,$17.23,$21.02,$23.34,$26.47,$8.61,$11.92,$13.80,$16.09,48167,"Galveston County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$16.06,$19.41,$21.72,$24.73,$8.03,$11.12,$13.00,$15.22,48169,"Garza County, Texas",2015
Living Wage,$10.21,$21.33,$24.91,$30.14,$16.62,$20.76,$23.07,$25.46,$8.31,$11.79,$13.67,$15.58,48171,"Gillespie County, Texas",2015
Living Wage,$9.29,$20.04,$23.62,$28.52,$15.82,$19.46,$21.78,$23.84,$7.91,$11.14,$13.02,$14.77,48173,"Glasscock County, Texas",2015
Living Wage,$9.87,$20.63,$24.21,$29.26,$16.35,$20.05,$22.37,$24.58,$8.18,$11.44,$13.32,$15.14,48175,"Goliad County, Texas",2015
Living Wage,$9.36,$19.98,$23.56,$29.42,$15.62,$19.41,$21.72,$24.73,$7.81,$11.12,$13.00,$15.22,48177,"Gonzales County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.49,$15.79,$19.41,$21.72,$23.81,$7.90,$11.12,$13.00,$14.76,48179,"Gray County, Texas",2015
Living Wage,$9.61,$21.18,$24.76,$30.49,$16.69,$20.61,$22.92,$25.81,$8.35,$11.72,$13.60,$15.76,48181,"Grayson County, Texas",2015
Living Wage,$9.93,$20.31,$23.89,$28.86,$16.21,$19.74,$22.05,$24.18,$8.10,$11.28,$13.16,$14.94,48183,"Gregg County, Texas",2015
Living Wage,$9.26,$20.00,$23.58,$28.85,$15.89,$19.43,$21.74,$24.17,$7.94,$11.13,$13.01,$14.94,48185,"Grimes County, Texas",2015
Living Wage,$9.87,$21.48,$25.06,$30.65,$17.06,$20.90,$23.22,$25.96,$8.53,$11.87,$13.74,$15.84,48187,"Guadalupe County, Texas",2015
Living Wage,$9.34,$19.98,$23.56,$28.94,$15.82,$19.41,$21.72,$24.26,$7.91,$11.12,$13.00,$14.98,48189,"Hale County, Texas",2015
Living Wage,$9.08,$19.98,$23.56,$29.42,$15.79,$19.41,$21.72,$24.73,$7.89,$11.12,$13.00,$15.22,48191,"Hall County, Texas",2015
Living Wage,$9.41,$20.21,$23.79,$29.75,$15.79,$19.64,$21.95,$25.06,$7.90,$11.23,$13.11,$15.39,48193,"Hamilton County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.78,$16.06,$19.41,$21.72,$24.09,$8.03,$11.12,$13.00,$14.90,48195,"Hansford County, Texas",2015
Living Wage,$9.58,$20.45,$24.03,$29.04,$16.15,$19.88,$22.19,$24.35,$8.08,$11.35,$13.23,$15.03,48197,"Hardeman County, Texas",2015
Living Wage,$9.46,$20.73,$24.31,$29.70,$16.50,$20.15,$22.47,$25.02,$8.25,$11.49,$13.37,$15.36,48199,"Hardin County, Texas",2015
Living Wage,$10.19,$21.59,$25.17,$31.16,$17.23,$21.02,$23.34,$26.47,$8.61,$11.92,$13.80,$16.09,48201,"Harris County, Texas",2015
Living Wage,$9.29,$20.56,$24.14,$29.50,$16.35,$19.99,$22.31,$24.81,$8.18,$11.41,$13.29,$15.26,48203,"Harrison County, Texas",2015
Living Wage,$9.31,$20.06,$23.64,$29.16,$15.68,$19.49,$21.80,$24.48,$7.84,$11.16,$13.04,$15.09,48205,"Hartley County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$15.79,$19.41,$21.72,$24.73,$7.89,$11.12,$13.00,$15.22,48207,"Haskell County, Texas",2015
Living Wage,$10.72,$22.64,$26.22,$32.50,$17.96,$22.06,$24.38,$27.82,$8.98,$12.45,$14.32,$16.76,48209,"Hays County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$15.98,$19.41,$21.72,$23.77,$7.99,$11.12,$13.00,$14.74,48211,"Hemphill County, Texas",2015
Living Wage,$9.82,$20.17,$23.75,$28.97,$16.10,$19.59,$21.91,$24.28,$8.05,$11.21,$13.09,$15.00,48213,"Henderson County, Texas",2015
Living Wage,$9.20,$20.10,$23.68,$28.60,$15.84,$19.53,$21.84,$23.92,$7.92,$11.18,$13.06,$14.81,48215,"Hidalgo County, Texas",2015
Living Wage,$9.48,$20.30,$23.88,$29.36,$15.86,$19.73,$22.04,$24.67,$7.93,$11.28,$13.16,$15.19,48217,"Hill County, Texas",2015
Living Wage,$9.48,$20.32,$23.90,$28.87,$15.88,$19.74,$22.06,$24.18,$7.94,$11.29,$13.16,$14.95,48219,"Hockley County, Texas",2015
Living Wage,$10.36,$21.35,$24.93,$30.68,$16.63,$20.77,$23.09,$25.99,$8.32,$11.80,$13.68,$15.85,48221,"Hood County, Texas",2015
Living Wage,$9.55,$20.24,$23.82,$28.94,$15.81,$19.66,$21.98,$24.26,$7.91,$11.25,$13.12,$14.98,48223,"Hopkins County, Texas",2015
Living Wage,$8.78,$19.98,$23.56,$29.23,$15.62,$19.41,$21.72,$24.54,$7.81,$11.12,$13.00,$15.13,48225,"Houston County, Texas",2015
Living Wage,$8.87,$20.15,$23.73,$28.88,$15.75,$19.57,$21.89,$24.20,$7.87,$11.20,$13.08,$14.95,48227,"Howard County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$15.79,$19.41,$21.72,$24.73,$7.89,$11.12,$13.00,$15.22,48229,"Hudspeth County, Texas",2015
Living Wage,$10.24,$21.80,$25.38,$31.25,$17.27,$21.22,$23.54,$26.56,$8.64,$12.02,$13.90,$16.14,48231,"Hunt County, Texas",2015
Living Wage,$9.46,$20.29,$23.87,$28.94,$16.07,$19.72,$22.03,$24.26,$8.03,$11.27,$13.15,$14.98,48233,"Hutchinson County, Texas",2015
Living Wage,$9.72,$21.14,$24.72,$30.66,$16.53,$20.57,$22.89,$25.98,$8.27,$11.70,$13.58,$15.84,48235,"Irion County, Texas",2015
Living Wage,$9.92,$20.93,$24.51,$29.63,$16.86,$20.35,$22.67,$24.95,$8.43,$11.59,$13.47,$15.33,48237,"Jack County, Texas",2015
Living Wage,$9.09,$20.50,$24.08,$29.62,$16.22,$19.92,$22.24,$24.93,$8.11,$11.38,$13.25,$15.32,48239,"Jackson County, Texas",2015
Living Wage,$9.59,$20.46,$24.04,$29.05,$16.16,$19.89,$22.20,$24.37,$8.08,$11.36,$13.24,$15.04,48241,"Jasper County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.82,$16.06,$19.41,$21.72,$24.14,$8.03,$11.12,$13.00,$14.92,48243,"Jeff Davis County, Texas",2015
Living Wage,$9.46,$20.73,$24.31,$29.70,$16.50,$20.15,$22.47,$25.02,$8.25,$11.49,$13.37,$15.36,48245,"Jefferson County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.56,$16.06,$19.41,$21.72,$23.87,$8.03,$11.12,$13.00,$14.79,48247,"Jim Hogg County, Texas",2015
Living Wage,$9.59,$20.47,$24.05,$29.06,$16.11,$19.89,$22.21,$24.37,$8.06,$11.36,$13.24,$15.04,48249,"Jim Wells County, Texas",2015
Living Wage,$10.13,$21.61,$25.19,$31.05,$17.02,$21.04,$23.35,$26.36,$8.51,$11.93,$13.81,$16.04,48251,"Johnson County, Texas",2015
Living Wage,$9.98,$21.51,$25.09,$30.48,$16.77,$20.93,$23.25,$25.79,$8.38,$11.88,$13.76,$15.75,48253,"Jones County, Texas",2015
Living Wage,$9.67,$19.98,$23.56,$29.42,$16.06,$19.41,$21.72,$24.73,$8.03,$11.12,$13.00,$15.22,48255,"Karnes County, Texas",2015
Living Wage,$10.24,$21.80,$25.38,$31.25,$17.27,$21.22,$23.54,$26.56,$8.64,$12.02,$13.90,$16.14,48257,"Kaufman County, Texas",2015
Living Wage,$10.14,$21.89,$25.47,$32.23,$17.67,$21.32,$23.63,$27.54,$8.83,$12.07,$13.95,$16.63,48259,"Kendall County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.82,$15.79,$19.41,$21.72,$24.14,$7.89,$11.12,$13.00,$14.92,48261,"Kenedy County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$15.79,$19.41,$21.72,$23.77,$7.89,$11.12,$13.00,$14.74,48263,"Kent County, Texas",2015
Living Wage,$10.36,$20.99,$24.57,$30.58,$16.63,$20.41,$22.73,$25.89,$8.32,$11.62,$13.50,$15.80,48265,"Kerr County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$15.62,$19.41,$21.72,$23.77,$7.81,$11.12,$13.00,$14.74,48267,"Kimble County, Texas",2015
Living Wage,$9.29,$20.04,$23.62,$28.52,$15.82,$19.46,$21.78,$23.84,$7.91,$11.14,$13.02,$14.77,48269,"King County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$15.73,$19.41,$21.72,$24.73,$7.87,$11.12,$13.00,$15.22,48271,"Kinney County, Texas",2015
Living Wage,$9.67,$20.40,$23.98,$29.57,$15.93,$19.83,$22.14,$24.88,$7.97,$11.33,$13.21,$15.30,48273,"Kleberg County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$15.79,$19.41,$21.72,$23.77,$7.89,$11.12,$13.00,$14.74,48275,"Knox County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.35,$16.06,$19.41,$21.72,$24.66,$8.03,$11.12,$13.00,$15.19,48277,"Lamar County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.84,$16.06,$19.41,$21.72,$24.15,$8.03,$11.12,$13.00,$14.93,48279,"Lamb County, Texas",2015
Living Wage,$9.37,$20.02,$23.60,$29.46,$16.09,$19.44,$21.76,$24.78,$8.05,$11.14,$13.01,$15.24,48281,"Lampasas County, Texas",2015
Living Wage,$9.26,$20.00,$23.58,$29.44,$15.64,$19.43,$21.74,$24.76,$7.82,$11.13,$13.01,$15.23,48283,"La Salle County, Texas",2015
Living Wage,$8.94,$19.98,$23.56,$29.25,$15.62,$19.41,$21.72,$24.57,$7.81,$11.12,$13.00,$15.14,48285,"Lavaca County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$16.06,$19.41,$21.72,$24.73,$8.03,$11.12,$13.00,$15.22,48287,"Lee County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.69,$15.71,$19.41,$21.72,$24.00,$7.85,$11.12,$13.00,$14.86,48289,"Leon County, Texas",2015
Living Wage,$10.19,$21.59,$25.17,$31.16,$17.23,$21.02,$23.34,$26.47,$8.61,$11.92,$13.80,$16.09,48291,"Liberty County, Texas",2015
Living Wage,$9.77,$20.71,$24.29,$30.17,$16.23,$20.14,$22.46,$25.48,$8.11,$11.48,$13.36,$15.60,48293,"Limestone County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$15.62,$19.41,$21.72,$23.77,$7.81,$11.12,$13.00,$14.74,48295,"Lipscomb County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$28.46,$16.06,$19.41,$21.72,$23.77,$8.03,$11.12,$13.00,$14.74,48297,"Live Oak County, Texas",2015
Living Wage,$9.42,$20.22,$23.80,$29.76,$15.80,$19.64,$21.96,$25.08,$7.90,$11.24,$13.11,$15.39,48299,"Llano County, Texas",2015
Living Wage,$9.29,$20.04,$23.62,$28.90,$15.82,$19.46,$21.78,$24.21,$7.91,$11.14,$13.02,$14.96,48301,"Loving County, Texas",2015
Living Wage,$9.50,$20.72,$24.30,$30.43,$16.27,$20.15,$22.46,$25.74,$8.14,$11.49,$13.37,$15.73,48303,"Lubbock County, Texas",2015
Living Wage,$9.25,$19.98,$23.56,$29.42,$16.06,$19.41,$21.72,$24.73,$8.03,$11.12,$13.00,$15.22,48305,"Lynn County, Texas",2015
