id,quarter,timestamp,price_doc,kremlin_km,full_sq,life_sq,kitch_sq,floor,max_floor,sub_area,okurg_district
25215,Q4-14,2014-11-24,10400000,5.962518513,52.0,30.0,8.0,8.0,12.0,Lefortovo,South Eastern 
25216,Q4-14,2014-11-24,3000000,12.85958435,32.0,17.0,7.0,7.0,9.0,Chertanovo Severnoe,Southern 
25217,Q4-14,2014-11-24,3000000,16.11991037,45.0,29.0,6.0,3.0,9.0,Severnoe Tushino,North Western 
25218,Q4-14,2014-11-24,11739420,18.7528432,84.0,78.75,13.847826087,14.0,20.0,Mitino,North Western 
25219,Q4-14,2014-11-24,8500000,6.243262499,44.0,28.0,5.0,5.0,9.0,Juzhnoportovoe,South Eastern 
25220,Q4-14,2014-11-24,7200000,12.27063561,39.0,24.0,5.0,2.0,5.0,Vojkovskoe,Central 
25221,Q4-14,2014-11-24,5850000,10.84450678,34.0,21.0,6.0,7.0,9.0,Rjazanskij,South Eastern 
25222,Q4-14,2014-11-25,8700000,4.829124311,50.0,29.0,8.0,2.0,5.0,Horoshevskoe,Northern 
25223,Q4-14,2014-11-25,8500000,0.072896553,70.0,43.0,10.0,17.0,25.0,Tverskoe,Central 
25224,Q4-14,2014-11-25,4050000,35.53690609,42.0,27.0,5.0,4.0,5.0,Poselenie Pervomajskoe,Troitsky 
25225,Q4-14,2014-11-25,6592000,20.54946417,64.0,61.3698630137,16.5864494632,15.0,17.0,Nekrasovka,South Eastern 
25226,Q4-14,2014-11-25,5250000,10.70523203,81.0,55.0,9.0,8.0,8.0,Nagornoe,Southern 
25227,Q4-14,2014-11-25,3000000,13.24011808,30.0,18.0,5.0,5.0,5.0,Mozhajskoe,Western 
25228,Q4-14,2014-11-25,9300596,8.76547251,55.0,54.0178571429,18.90625,18.0,19.0,Nagatinskij Zaton,Southern 
25229,Q4-14,2014-11-25,8333550,20.28546967,79.0,79.0,23.7,14.0,17.0,Nekrasovka,South Eastern 
25230,Q4-14,2014-11-25,9237974,26.09730228,84.0,84.0,19.5348837209,19.0,20.0,Poselenie Filimonkovskoe,Novomoskovsky 
25231,Q4-14,2014-11-25,5909900,20.54946417,52.0,49.8630136986,13.4764901888,9.0,17.0,Nekrasovka,South Eastern 
25232,Q4-14,2014-11-25,5366778,22.56765524,42.0,18.0,9.0,8.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
25233,Q4-14,2014-11-25,4634301,23.07848698,39.0,39.0,11.7,7.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25234,Q4-14,2014-11-25,5625408,22.2224338,40.0,40.0,7.37556561086,12.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25235,Q4-14,2014-11-25,4634301,21.90579236,39.0,15.0,10.0,7.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25236,Q4-14,2014-11-25,4620549,22.37012991,39.0,39.0,8.35010111223,6.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25237,Q4-14,2014-11-25,3726255,15.86904434,52.0,20.0,11.0,6.0,9.0,Zapadnoe Degunino,Northern 
25238,Q4-14,2014-11-25,5642408,16.00085262,48.0,16.0,13.0,6.0,17.0,Poselenie Moskovskij,Novomoskovsky 
25239,Q4-14,2014-11-25,2369495,28.73814133,29.0,28.3829787234,10.512214342,12.0,17.0,Poselenie Filimonkovskoe,Novomoskovsky 
25240,Q4-14,2014-11-25,8850000,37.64251224,72.0,70.0,10.0,14.0,14.0,Matushkino,Zelenograd 
25241,Q4-14,2014-11-25,8500000,8.901667173,43.0,27.0,6.0,4.0,10.0,Cheremushki,South Western 
25242,Q4-14,2014-11-25,3929964,28.04929978,43.0,43.0,13.337962963,10.0,22.0,Poselenie Shherbinka,Novomoskovsky 
25243,Q4-14,2014-11-25,8300000,15.02000079,51.0,30.0,8.0,11.0,14.0,Orehovo-Borisovo Severnoe,Southern 
25244,Q4-14,2014-11-25,6000000,14.32197945,32.0,18.0,6.0,8.0,9.0,Hovrino,Northern 
25245,Q4-14,2014-11-25,8169590,18.53723421,33.0,33.0,5.01265822785,1.0,15.0,Mitino,North Western 
25246,Q4-14,2014-11-25,15561318,4.265688359,49.0,49.0,6.01754385965,10.0,10.0,Presnenskoe,Central 
25247,Q4-14,2014-11-25,6200000,8.124143395,32.0,18.0,6.0,6.0,9.0,Bogorodskoe,Eastern 
25248,Q4-14,2014-11-25,989000,10.05816074,82.0,42.0,10.0,17.0,22.0,Zjuzino,South Western 
25249,Q4-14,2014-11-25,3000000,10.500778,51.0,30.0,5.0,3.0,5.0,Kuz'minki,South Eastern 
25250,Q4-14,2014-11-25,2000000,7.427846502,43.0,28.0,5.0,5.0,5.0,Kotlovka,South Western 
25251,Q4-14,2014-11-25,8000000,14.51274847,52.0,36.0,5.0,1.0,5.0,Levoberezhnoe,Northern 
25252,Q4-14,2014-11-25,4695300,35.65585949,42.0,39.3417721519,14.0506329114,1.0,11.0,Krjukovo,Zelenograd 
25253,Q4-14,2014-11-25,5700000,7.623551341,31.0,19.0,5.0,1.0,5.0,Preobrazhenskoe,Eastern 
25254,Q4-14,2014-11-25,2199436,28.73814133,29.0,28.3829787234,10.512214342,3.0,17.0,Poselenie Filimonkovskoe,Novomoskovsky 
25255,Q4-14,2014-11-25,6150880,19.74347748,61.0,32.0,13.0,8.0,17.0,Nekrasovka,South Eastern 
25256,Q4-14,2014-11-25,5250000,11.22828851,30.0,18.0,5.0,1.0,5.0,Novogireevo,Eastern 
25257,Q4-14,2014-11-25,7400000,6.562078043,32.0,19.0,6.0,3.0,9.0,Nagatinskij Zaton,Southern 
25258,Q4-14,2014-11-25,9793170,22.56765524,82.0,82.0,16.5111642743,9.0,12.0,Poselenie Sosenskoe,Novomoskovsky 
25259,Q4-14,2014-11-25,6120000,16.05622265,39.0,20.0,8.0,3.0,12.0,Bibirevo,North Eastern 
25260,Q4-14,2014-11-25,1000000,5.536399289,30.0,16.0,5.0,5.0,5.0,Nizhegorodskoe,South Eastern 
25261,Q4-14,2014-11-25,7677615,37.39881404,104.0,95.7182873149,25.5248766173,2.0,2.0,Poselenie Pervomajskoe,Troitsky 
25262,Q4-14,2014-11-25,6500000,16.70831526,37.0,19.0,8.0,12.0,16.0,Lianozovo,North Eastern 
25263,Q4-14,2014-11-25,2000000,14.69326991,53.0,32.0,9.0,14.0,17.0,Novokosino,Eastern 
25264,Q4-14,2014-11-25,7300000,9.821879567,44.0,20.0,8.0,10.0,12.0,Perovo,Eastern 
25265,Q4-14,2014-11-25,5899672,15.75024402,49.0,49.0,11.2060869565,15.0,17.0,Poselenie Moskovskij,Novomoskovsky 
25266,Q4-14,2014-11-25,9200000,6.788480295,54.0,38.0,5.0,4.0,5.0,Ostankinskoe,North Eastern 
25267,Q4-14,2014-11-25,6650000,8.848076408,42.0,19.0,5.0,4.0,5.0,Bogorodskoe,Eastern 
25268,Q4-14,2014-11-25,7419500,20.54946417,74.0,70.9589041096,19.1780821918,12.0,25.0,Nekrasovka,South Eastern 
25269,Q4-14,2014-11-25,7419500,20.54946417,78.0,74.7945205479,20.2147352832,12.0,17.0,Nekrasovka,South Eastern 
25270,Q4-14,2014-11-25,5300000,10.86520884,33.0,20.0,5.0,4.0,5.0,Zjuzino,South Western 
25271,Q4-14,2014-11-25,7100000,5.811429403,31.0,18.0,7.0,4.0,9.0,Juzhnoportovoe,South Eastern 
25272,Q4-14,2014-11-25,11500000,9.629996369,55.0,26.0,12.0,4.0,22.0,Ochakovo-Matveevskoe,Western 
25273,Q4-14,2014-11-25,8150000,11.94988786,55.0,34.0,7.0,2.0,5.0,Ivanovskoe,Eastern 
25274,Q4-14,2014-11-25,6250000,16.45760867,38.0,19.0,8.0,6.0,10.0,Vyhino-Zhulebino,South Eastern 
25275,Q4-14,2014-11-25,3000000,6.376594459,60.0,37.0,7.0,2.0,8.0,Akademicheskoe,South Western 
25276,Q4-14,2014-11-25,6000000,11.75172657,37.0,22.0,7.0,2.0,9.0,Izmajlovo,Eastern 
25277,Q4-14,2014-11-25,4634301,21.90579236,39.0,39.0,7.59772296015,7.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25278,Q4-14,2014-11-25,9700000,15.64927903,72.0,44.0,10.0,15.0,17.0,Dmitrovskoe,Northern 
25279,Q4-14,2014-11-25,42000000,2.910286485,129.0,106.0,14.0,5.0,10.0,Zamoskvorech'e,Central 
25280,Q4-14,2014-11-25,11900000,16.03081897,76.0,45.0,10.0,5.0,16.0,Chertanovo Central'noe,Southern 
25281,Q4-14,2014-11-25,8386952,21.90579236,64.0,64.0,12.468058191,16.0,20.0,Poselenie Vnukovskoe,Novomoskovsky 
25282,Q4-14,2014-11-25,2800000,20.94318897,44.0,18.0,11.0,17.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
25283,Q4-14,2014-11-25,4635939,27.00081593,67.0,64.9959821429,18.2243636204,1.0,16.0,Poselenie Filimonkovskoe,Novomoskovsky 
25284,Q4-14,2014-11-25,6900000,23.19508297,43.0,16.0,10.0,8.0,13.0,Juzhnoe Butovo,South Western 
25285,Q4-14,2014-11-25,15400000,15.54703095,75.0,44.0,12.0,13.0,17.0,Orehovo-Borisovo Severnoe,Southern 
25286,Q4-14,2014-11-25,2000000,6.581383336,45.0,30.0,5.0,5.0,5.0,Akademicheskoe,South Western 
25287,Q4-14,2014-11-25,6900000,5.987577422,34.0,19.0,7.0,2.0,12.0,Presnenskoe,Central 
25288,Q4-14,2014-11-25,4657550,30.28151618,45.0,45.0,11.8421052632,1.0,17.0,Poselenie Desjonovskoe,Novomoskovsky 
25289,Q4-14,2014-11-25,8400000,4.599494126,48.0,31.0,8.0,7.0,12.0,Mar'ina Roshha,North Eastern 
25290,Q4-14,2014-11-25,6520500,0.072896553,62.0,62.0,13.4333333333,17.0,17.0,Tverskoe,Central 
25291,Q4-14,2014-11-25,4650000,0.072896553,37.0,37.0,8.01666666667,6.0,17.0,Tverskoe,Central 
25292,Q4-14,2014-11-25,5700000,17.4501413,37.0,19.0,7.0,6.0,10.0,Kosino-Uhtomskoe,Eastern 
25293,Q4-14,2014-11-25,3000000,8.486069543,38.0,20.0,8.0,10.0,16.0,Filevskij Park,Western 
25294,Q4-14,2014-11-25,6626044,22.56765524,59.0,59.0,11.879984051,5.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
25295,Q4-14,2014-11-25,4955565,28.15157234,60.0,60.0,10.0,11.0,17.0,Poselenie Shherbinka,Novomoskovsky 
25296,Q4-14,2014-11-25,9000000,16.73254203,52.0,30.0,8.0,11.0,14.0,Zjablikovo,Southern 
25297,Q4-14,2014-11-25,3711605,30.52891429,36.0,36.0,6.81081081081,3.0,17.0,Poselenie Desjonovskoe,Novomoskovsky 
25298,Q4-14,2014-11-25,11400000,6.984272314,64.0,44.0,9.0,8.0,12.0,Kotlovka,South Western 
25299,Q4-14,2014-11-25,2000000,12.95572984,38.0,19.0,10.0,4.0,16.0,Jaroslavskoe,North Eastern 
25300,Q4-14,2014-11-25,8450000,22.8844846,50.0,30.0,8.0,4.0,14.0,Juzhnoe Butovo,South Western 
25301,Q4-14,2014-11-25,4923200,20.36062797,54.0,54.0,5.93406593407,7.0,20.0,Poselenie Sosenskoe,Novomoskovsky 
25302,Q4-14,2014-11-25,7450000,12.81922146,45.0,29.0,6.0,7.0,9.0,Chertanovo Severnoe,Southern 
25303,Q4-14,2014-11-25,10500000,15.40391331,78.0,45.0,9.0,2.0,22.0,Novokosino,Eastern 
25304,Q4-14,2014-11-25,5803478,21.88315398,49.0,49.0,15.3125,16.0,16.0,Poselenie Moskovskij,Novomoskovsky 
25305,Q4-14,2014-11-25,5842100,20.54946417,51.0,48.904109589,13.217326916,4.0,17.0,Nekrasovka,South Eastern 
25306,Q4-14,2014-11-25,4861609,22.2224338,38.0,38.0,7.00678733032,1.0,13.0,Poselenie Vnukovskoe,Novomoskovsky 
25307,Q4-14,2014-11-25,36860612,4.265688359,160.0,155.0,20.0,3.0,17.0,Presnenskoe,Central 
25308,Q4-14,2014-11-25,7400000,5.15552282,41.0,20.0,8.0,3.0,14.0,Lefortovo,South Eastern 
25309,Q4-14,2014-11-25,7500000,10.37791866,45.0,28.0,5.0,3.0,5.0,Novogireevo,Eastern 
25310,Q4-14,2014-11-25,5067120,28.15157234,64.0,64.0,17.2972972973,7.0,19.0,Poselenie Shherbinka,Novomoskovsky 
25311,Q4-14,2014-11-25,4850000,19.6919043,38.0,36.1612903226,9.51612903226,17.0,17.0,Nekrasovka,South Eastern 
25312,Q4-14,2014-11-25,6007299,15.75024402,50.0,20.0,13.0,3.0,3.0,Poselenie Moskovskij,Novomoskovsky 
25313,Q4-14,2014-11-25,3743000,15.86904434,49.0,46.0,10.0,9.0,9.0,Zapadnoe Degunino,Northern 
25314,Q4-14,2014-11-25,5200000,9.067876908,32.0,18.0,6.0,2.0,9.0,Pechatniki,South Eastern 
25315,Q4-14,2014-11-26,4739949,16.95715522,40.0,40.0,7.39045764362,14.0,17.0,Solncevo,Western 
25316,Q4-14,2014-11-26,6900000,16.85785919,35.0,20.0,9.0,8.0,12.0,Severnoe Tushino,North Western 
25317,Q4-14,2014-11-26,8535095,22.2224338,79.0,79.0,14.5667420814,8.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25318,Q4-14,2014-11-26,8148750,35.93747379,79.0,76.275862069,13.4604462475,1.0,7.0,Krjukovo,Zelenograd 
25319,Q4-14,2014-11-26,5700000,15.88336436,42.0,20.0,8.0,4.0,14.0,Dmitrovskoe,Northern 
25320,Q4-14,2014-11-26,6000000,13.34828239,30.0,18.0,5.0,3.0,9.0,Ivanovskoe,Eastern 
25321,Q4-14,2014-11-26,10812682,21.90579236,84.0,84.0,16.3643263757,5.0,20.0,Poselenie Vnukovskoe,Novomoskovsky 
25322,Q4-14,2014-11-26,7007740,21.90579236,61.0,61.0,11.8836179633,17.0,20.0,Poselenie Vnukovskoe,Novomoskovsky 
25323,Q4-14,2014-11-26,7250000,12.3913518,39.0,19.0,8.0,15.0,17.0,Chertanovo Severnoe,Southern 
25324,Q4-14,2014-11-26,6633100,36.35560764,60.0,60.0,16.0,9.0,18.0,Krjukovo,Zelenograd 
25325,Q4-14,2014-11-26,3650000,12.49524297,58.0,38.0,6.0,9.0,9.0,Otradnoe,North Eastern 
25326,Q4-14,2014-11-26,2300000,14.49343736,50.0,34.0,5.0,1.0,9.0,Jaroslavskoe,North Eastern 
25327,Q4-14,2014-11-26,4829736,29.13376481,55.0,55.0,14.4736842105,5.0,17.0,Poselenie Desjonovskoe,Novomoskovsky 
25328,Q4-14,2014-11-26,7000000,37.29125551,46.0,27.0,7.0,7.0,12.0,Krjukovo,Zelenograd 
25329,Q4-14,2014-11-26,37600000,3.275998761,120.0,57.0,11.0,7.0,10.0,Meshhanskoe,Central 
25330,Q4-14,2014-11-26,6900000,12.77850793,45.0,28.0,6.0,9.0,14.0,Vostochnoe Degunino,Northern 
25331,Q4-14,2014-11-26,12600000,19.10183271,74.0,44.0,10.0,11.0,17.0,Mitino,North Western 
25332,Q4-14,2014-11-26,7300000,12.43190502,38.0,19.0,10.0,8.0,16.0,Ochakovo-Matveevskoe,Western 
25333,Q4-14,2014-11-26,9850000,8.104973044,50.0,34.0,6.0,4.0,9.0,Nagatinskij Zaton,Southern 
25334,Q4-14,2014-11-26,4444457,16.95715522,38.0,38.0,7.02093476144,3.0,17.0,Solncevo,Western 
25335,Q4-14,2014-11-26,6000000,23.51930963,36.0,17.0,10.0,8.0,16.0,Juzhnoe Butovo,South Western 
25336,Q4-14,2014-11-26,11750000,13.5913343,83.0,53.0,7.0,3.0,5.0,Pokrovskoe Streshnevo,North Western 
25337,Q4-14,2014-11-26,13800000,7.926235594,80.0,48.0,9.0,11.0,14.0,Kotlovka,South Western 
25338,Q4-14,2014-11-26,4580000,9.509663579,25.0,15.0,3.0,2.0,5.0,Perovo,Eastern 
25339,Q4-14,2014-11-26,6350000,9.920333384,37.0,23.0,6.0,2.0,9.0,Nagatino-Sadovniki,Southern 
25340,Q4-14,2014-11-26,9800000,15.52540683,59.0,36.0,5.0,6.0,9.0,Bibirevo,North Eastern 
25341,Q4-14,2014-11-26,9462750,12.53511785,57.0,57.0,12.6666666667,1.0,2.0,Chertanovo Severnoe,Southern 
25342,Q4-14,2014-11-26,3674840,28.15157234,37.0,37.0,10.0,10.0,19.0,Poselenie Shherbinka,Novomoskovsky 
25343,Q4-14,2014-11-26,7800000,9.741079048,58.0,42.0,5.0,3.0,9.0,Pechatniki,South Eastern 
25344,Q4-14,2014-11-26,2000000,11.28914004,47.0,29.0,6.0,1.0,9.0,Otradnoe,North Eastern 
25345,Q4-14,2014-11-26,6400000,19.22726837,38.0,19.0,8.0,13.0,17.0,Mitino,North Western 
25346,Q4-14,2014-11-26,9700000,14.73958271,59.0,42.0,5.0,8.0,9.0,Bibirevo,North Eastern 
25347,Q4-14,2014-11-26,4811072,16.95715522,40.0,40.0,7.39045764362,7.0,17.0,Solncevo,Western 
25348,Q4-14,2014-11-26,6200000,11.78172262,35.0,25.0,5.0,1.0,8.0,Izmajlovo,Eastern 
25349,Q4-14,2014-11-26,8308300,10.87238071,45.0,16.0,4.0,1.0,10.0,Koptevo,Northern 
25350,Q4-14,2014-11-26,9376837,8.532480294,55.0,37.8125,10.0833333333,5.0,18.0,Nagatinskij Zaton,Southern 
25351,Q4-14,2014-11-26,4099599,23.37369741,41.0,41.0,12.0588235294,3.0,25.0,Poselenie Moskovskij,Novomoskovsky 
25352,Q4-14,2014-11-26,4951785,15.86904434,55.0,55.0,14.3703007519,16.0,17.0,Zapadnoe Degunino,Northern 
25353,Q4-14,2014-11-26,7000000,14.82486243,85.0,43.0,12.0,12.0,14.0,Severnoe Medvedkovo,North Eastern 
25354,Q4-14,2014-11-26,8650000,13.97165249,38.0,18.0,7.0,6.0,17.0,Teplyj Stan,South Western 
25355,Q4-14,2014-11-26,8648750,15.48281443,46.0,26.6229907992,4.67070014022,7.0,17.0,Levoberezhnoe,Northern 
25356,Q4-14,2014-11-26,6750000,14.61498506,37.0,22.0,7.0,2.0,9.0,Levoberezhnoe,Northern 
25357,Q4-14,2014-11-26,3250000,22.49159234,34.0,15.0,9.0,11.0,17.0,Poselenie Moskovskij,Novomoskovsky 
25358,Q4-14,2014-11-26,6000000,14.02470509,47.0,30.0,6.0,2.0,9.0,Caricyno,Southern 
25359,Q4-14,2014-11-26,6600000,20.29717603,37.0,19.0,8.0,7.0,17.0,Severnoe Butovo,South Western 
25360,Q4-14,2014-11-26,6348344,0.072896553,69.0,69.0,14.95,2.0,17.0,Tverskoe,Central 
25361,Q4-14,2014-11-26,5350000,19.02409278,43.0,19.0,8.0,16.0,16.0,Birjulevo Vostochnoe,Southern 
25362,Q4-14,2014-11-26,4959328,35.77068703,74.0,73.0,18.6744186047,1.0,9.0,Poselenie Pervomajskoe,Troitsky 
25363,Q4-14,2014-11-26,7150000,6.588650719,43.0,27.0,5.0,3.0,5.0,Nizhegorodskoe,South Eastern 
25364,Q4-14,2014-11-26,11800000,7.265632618,64.0,39.0,7.0,9.0,12.0,Preobrazhenskoe,Eastern 
25365,Q4-14,2014-11-26,4637490,20.34154585,51.0,51.0,12.1497447533,1.0,4.0,Poselenie Sosenskoe,Novomoskovsky 
25366,Q4-14,2014-11-26,12000000,3.786472568,63.0,43.0,6.0,7.0,9.0,Meshhanskoe,Central 
25367,Q4-14,2014-11-26,10900000,11.52548361,72.0,45.0,8.0,5.0,5.0,Mozhajskoe,Western 
25368,Q4-14,2014-11-26,1000000,5.53751598,77.0,43.0,12.0,12.0,14.0,Mar'ina Roshha,North Eastern 
25369,Q4-14,2014-11-26,6708000,25.59597356,64.0,32.5423728814,10.395480226,3.0,9.0,Poselenie Voskresenskoe,Novomoskovsky 
25370,Q4-14,2014-11-26,6835167,20.25282313,68.0,34.0,9.0,17.0,25.0,Novo-Peredelkino,Western 
25371,Q4-14,2014-11-26,6146400,20.54946417,59.0,56.5753424658,15.2906330989,21.0,25.0,Nekrasovka,South Eastern 
25372,Q4-14,2014-11-26,17450000,16.5948551,133.0,69.0,21.0,24.0,25.0,Solncevo,Western 
25373,Q4-14,2014-11-26,9300000,20.19708984,112.0,112.0,10.0,3.0,3.0,Poselenie Sosenskoe,Novomoskovsky 
25374,Q4-14,2014-11-26,10400000,14.11860041,58.0,32.0,10.0,8.0,17.0,Mar'ino,South Eastern 
25375,Q4-14,2014-11-26,1000000,8.412629262,30.0,18.0,6.0,2.0,8.0,Akademicheskoe,South Western 
25376,Q4-14,2014-11-27,4638182,28.04929978,57.0,57.0,17.6805555556,18.0,19.0,Poselenie Shherbinka,Novomoskovsky 
25377,Q4-14,2014-11-27,5000000,10.37975101,46.0,28.0,5.0,5.0,5.0,Kuz'minki,South Eastern 
25378,Q4-14,2014-11-27,3200000,22.07934559,46.0,22.0,11.0,1.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
25379,Q4-14,2014-11-27,8300000,11.61326164,58.0,37.0,6.0,5.0,9.0,Beskudnikovskoe,Northern 
25380,Q4-14,2014-11-27,4688068,28.15157234,62.0,62.0,16.7567567568,5.0,22.0,Poselenie Shherbinka,Novomoskovsky 
25381,Q4-14,2014-11-27,6550000,15.14592623,36.0,18.0,9.0,10.0,16.0,Vostochnoe Degunino,Northern 
25382,Q4-14,2014-11-27,11500000,14.52682855,65.0,44.0,9.0,7.0,12.0,Severnoe Medvedkovo,North Eastern 
25383,Q4-14,2014-11-27,2254821,0.072896553,27.0,27.0,5.85,4.0,17.0,Tverskoe,Central 
25384,Q4-14,2014-11-27,6286197,22.2224338,51.0,51.0,9.40384615385,5.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25385,Q4-14,2014-11-27,12250000,6.61463735,52.0,31.0,9.0,3.0,12.0,Ramenki,Western 
25386,Q4-14,2014-11-27,7500000,10.6167167,44.0,28.0,5.0,2.0,9.0,Severnoe Izmajlovo,Eastern 
25387,Q4-14,2014-11-27,2050000,10.5466953,59.0,43.0,6.0,9.0,9.0,Koptevo,Northern 
25388,Q4-14,2014-11-27,10000000,4.781450648,57.0,34.0,7.0,4.0,5.0,Krasnosel'skoe,Central 
25389,Q4-14,2014-11-27,9800000,19.58152764,50.0,21.0,13.0,11.0,17.0,Kurkino,North Western 
25390,Q4-14,2014-11-27,6200000,9.191040265,31.0,18.0,5.0,9.0,9.0,Bogorodskoe,Eastern 
25391,Q4-14,2014-11-27,3613360,29.13376481,34.0,34.0,10.0,10.0,17.0,Poselenie Desjonovskoe,Novomoskovsky 
25392,Q4-14,2014-11-27,7200000,15.28147221,57.0,20.0,16.0,9.0,10.0,Jaroslavskoe,North Eastern 
25393,Q4-14,2014-11-27,5544001,22.45027177,43.0,43.0,7.16666666667,8.0,22.0,Poselenie Vnukovskoe,Novomoskovsky 
25394,Q4-14,2014-11-27,4816350,35.79179117,41.0,40.5,17.0526315789,1.0,11.0,Krjukovo,Zelenograd 
25395,Q4-14,2014-11-27,7250000,13.65027963,37.0,18.0,8.0,6.0,17.0,Losinoostrovskoe,North Eastern 
25396,Q4-14,2014-11-27,3827681,23.37369741,38.0,38.0,11.1764705882,9.0,17.0,Poselenie Moskovskij,Novomoskovsky 
25397,Q4-14,2014-11-27,4082035,16.95715522,38.0,38.0,7.02093476144,8.0,17.0,Solncevo,Western 
25398,Q4-14,2014-11-27,8428394,15.75024402,81.0,81.0,18.5243478261,12.0,17.0,Poselenie Moskovskij,Novomoskovsky 
25399,Q4-14,2014-11-27,2330452,28.73814133,28.0,27.4042553191,10.1497241923,11.0,17.0,Poselenie Filimonkovskoe,Novomoskovsky 
25400,Q4-14,2014-11-27,6950000,11.97225048,46.0,29.0,6.0,2.0,9.0,Vyhino-Zhulebino,South Eastern 
25401,Q4-14,2014-11-27,8550000,11.33819274,63.0,33.0,12.0,11.0,14.0,Ochakovo-Matveevskoe,Western 
25402,Q4-14,2014-11-27,9600000,14.92233052,53.0,32.0,9.0,16.0,17.0,Orehovo-Borisovo Severnoe,Southern 
25403,Q4-14,2014-11-27,14500000,11.88084471,73.0,44.0,10.0,2.0,21.0,Obruchevskoe,South Western 
25404,Q4-14,2014-11-27,5200000,17.89835584,32.0,18.0,5.0,5.0,9.0,Orehovo-Borisovo Juzhnoe,Southern 
25405,Q4-14,2014-11-27,27005300,16.26974103,147.0,88.7547169811,19.7232704403,1.0,8.0,Jasenevo,South Western 
25406,Q4-14,2014-11-27,6638125,25.73525569,61.0,31.6883116883,9.27462781121,12.0,17.0,Poselenie Voskresenskoe,Novomoskovsky 
25407,Q4-14,2014-11-27,5433711,22.2224338,38.0,38.0,7.00678733032,3.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25408,Q4-14,2014-11-27,1000000,35.53421111,38.0,19.0,9.0,5.0,5.0,Poselenie Pervomajskoe,Troitsky 
25409,Q4-14,2014-11-27,11300000,6.468412863,59.0,34.0,10.0,13.0,17.0,Juzhnoportovoe,South Eastern 
25410,Q4-14,2014-11-27,3512067,29.13376481,38.0,38.0,10.0,2.0,17.0,Poselenie Desjonovskoe,Novomoskovsky 
25411,Q4-14,2014-11-27,9140000,8.978561211,58.0,42.0,6.0,4.0,9.0,Cheremushki,South Western 
25412,Q4-14,2014-11-27,6350000,11.07425294,45.0,30.0,5.0,3.0,5.0,Kuz'minki,South Eastern 
25413,Q4-14,2014-11-27,7400000,13.57540277,38.0,23.0,6.0,5.0,12.0,Golovinskoe,Northern 
25414,Q4-14,2014-11-27,12800000,10.39008876,77.0,50.0,8.0,4.0,5.0,Koptevo,Northern 
25415,Q4-14,2014-11-27,15000026,10.57422893,79.0,40.0,13.0,7.0,30.0,Zjuzino,South Western 
25416,Q4-14,2014-11-27,8841950,36.35560764,79.0,79.0,21.0666666667,13.0,18.0,Krjukovo,Zelenograd 
25417,Q4-14,2014-11-27,9377410,21.90579236,85.0,85.0,16.5591397849,7.0,22.0,Poselenie Vnukovskoe,Novomoskovsky 
25418,Q4-14,2014-11-27,14000001,13.31001295,99.0,73.0,16.0,22.0,24.0,Hovrino,Northern 
25419,Q4-14,2014-11-27,5750000,14.70182336,32.0,18.0,6.0,9.0,9.0,Hovrino,Northern 
25420,Q4-14,2014-11-27,4425290,28.91696851,42.0,42.0,10.0,1.0,7.0,Poselenie Desjonovskoe,Novomoskovsky 
25421,Q4-14,2014-11-27,6100000,8.548441075,41.0,26.0,5.0,4.0,5.0,Perovo,Eastern 
25422,Q4-14,2014-11-27,45291152,3.630638459,94.0,60.4244530771,11.9375139006,9.0,9.0,Hamovniki,Central 
25423,Q4-14,2014-11-27,10432700,12.8260775,74.0,32.0,11.0,20.0,24.0,Troparevo-Nikulino,Western 
25424,Q4-14,2014-11-27,6800000,16.49375921,44.0,28.0,5.0,5.0,5.0,Severnoe Tushino,North Western 
25425,Q4-14,2014-11-27,5782512,16.96866928,52.0,25.3658536585,10.1463414634,15.0,17.0,Kapotnja,South Eastern 
25426,Q4-14,2014-11-27,2000000,12.36668452,15.0,11.0,2.58333333333,2.0,5.0,Vostochnoe Izmajlovo,Eastern 
25428,Q4-14,2014-11-27,6600000,7.702278025,35.0,19.0,9.0,7.0,12.0,Nagatino-Sadovniki,Southern 
25429,Q4-14,2014-11-27,9600000,14.19730927,52.0,30.0,8.0,9.0,12.0,Strogino,North Western 
25430,Q4-14,2014-11-27,5050000,8.376472258,24.0,12.0,5.0,3.0,5.0,Preobrazhenskoe,Eastern 
25431,Q4-14,2014-11-27,6961603,8.532480294,38.0,26.125,6.96666666667,6.0,22.0,Nagatinskij Zaton,Southern 
25432,Q4-14,2014-11-27,6000000,9.830572068,32.0,20.0,5.0,3.0,5.0,Koptevo,Northern 
25433,Q4-14,2014-11-27,15600000,3.737972041,58.0,32.0,12.0,10.0,17.0,Taganskoe,Central 
