subfolder,thumbnail,teamname,nmembers
/team/modcity,https://static-cdn.jtvnw.net/jtv_user_pictures/team-modcity-team_logo_image-65203b433ecfa352-300x300.png,Mod City,9 members
/team/riotgames,https://static-cdn.jtvnw.net/jtv_user_pictures/team-riotgames-team_logo_image-0e709d1f4da393ec-300x300.png,Riot Games,9 members
/team/infinitum,https://static-cdn.jtvnw.net/jtv_user_pictures/team-infinitum-team_logo_image-95b2c8048692d7ad-300x300.jpeg,Infinitum,9 members
/team/retrodonequick,https://static-cdn.jtvnw.net/jtv_user_pictures/team-retrodonequick-team_logo_image-a4996e2507869f6c-300x300.png,Retro Done Quick,9 members
/team/3sup,https://static-cdn.jtvnw.net/jtv_user_pictures/team-3sup-team_logo_image-2581af099b74f7cd-300x300.png,3sUP Enterprises,9 members
/team/alacarte,https://static-cdn.jtvnw.net/jtv_user_pictures/team-alacarte-team_logo_image-2bc3bfa1a757b7c2-300x300.jpeg,A La Carte,9 members
/team/lostinthesauce,https://static-cdn.jtvnw.net/jtv_user_pictures/team-lostinthesauce-team_logo_image-e1f889f56356e3ba-300x300.jpeg,Lost in the Sauce,9 members
/team/higherlevel,https://static-cdn.jtvnw.net/jtv_user_pictures/team-higherlevel-team_logo_image-86196b9d80751a6d-300x300.png,A Higher Level Gaming,9 members
/team/potemkin,https://static-cdn.jtvnw.net/jtv_user_pictures/team-potemkin-team_logo_image-71c74b09e8a30972-300x300.jpeg,Potemkin,10 members
/team/rosegarden,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rosegarden-team_logo_image-f9314c6fcd346f76-300x300.png,Rose Garden,10 members
/team/thesafehouse,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thesafehouse-team_logo_image-1131a7b52432ddff-300x300.jpeg,The Safe House,10 members
/team/thejukebox,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thejukebox-team_logo_image-4278f6140658e7f7-300x300.jpeg,The Jukebox,10 members
/team/indiedev,https://static-cdn.jtvnw.net/jtv_user_pictures/team-indiedev-team_logo_image-006de2140adbbe2c-300x300.png,Indie Game Developers,10 members
/team/loots,/theme/images/avatar.png,Loots,10 members
/team/teamexpert,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamexpert-team_logo_image-6d494e6e6dcece69-300x300.jpeg,team expert,10 members
/team/gamedivision,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gamedivision-team_logo_image-ae5f705fad9783ab-300x300.jpeg,Game Division,10 members
/team/realpg,/theme/images/avatar.png,Speedrunners Keeping It Real PG,10 members
/team/keybladearmy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-keybladearmy-team_logo_image-da05c4980677fde3-300x300.png,The Keyblade Army,10 members
/team/beardmen,https://static-cdn.jtvnw.net/jtv_user_pictures/team-beardmen-team_logo_image-03e50fd0773e3655-300x300.jpeg,Bearded Gentlemen,10 members
/team/rustnchill,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rustnchill-team_logo_image-7f63e18fe73e1608-300x300.png,rustNchill.com,9 members
/team/wutangfam,https://static-cdn.jtvnw.net/jtv_user_pictures/team-wutangfam-team_logo_image-c8e1bfedbcd4b3e7-300x300.png,Wu Tang Fam,9 members
/team/grills,https://static-cdn.jtvnw.net/jtv_user_pictures/team-grills-team_logo_image-3ce9516c1c3be501-300x300.png,Types of Grills,9 members
/team/basicallyrank1,https://static-cdn.jtvnw.net/jtv_user_pictures/team-basicallyrank1-team_logo_image-6b34418568a9949b-300x300.jpeg,Basically Rank 1,9 members
/team/teamredsolocup,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamredsolocup-team_logo_image-cf29a9da38b92190-300x300.png,Team Red Solo Cup,9 members
/team/thewannabes,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thewannabes-team_logo_image-6213c00555805735-300x300.png,The Wannabes,9 members
/team/opticalbroadcast,https://static-cdn.jtvnw.net/jtv_user_pictures/team-opticalbroadcast-team_logo_image-448e50b57f5955bf-300x300.png,Optical Broadcast,9 members
/team/dignitas,https://static-cdn.jtvnw.net/jtv_user_pictures/team-dignitas-team_logo_image-f8834e9bb062f5d8-300x300.png,Team Dignitas,9 members
/team/moondye7,/theme/images/avatar.png,Moondye7,9 members
/team/tgn,https://static-cdn.jtvnw.net/jtv_user_pictures/team-tgn-team_logo_image-f0ed04799bb809bb-300x300.jpeg,TGN Army,9 members
/team/thehousehold,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thehousehold-team_logo_image-b3ddcda423dc899a-300x300.png,The Household,9 members
/team/2m2mnoclown,https://static-cdn.jtvnw.net/jtv_user_pictures/team-2m2mnoclown-team_logo_image-7aa718f972624671-300x300.png,2m 2m No Clown,9 members
/team/wyktv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-wyktv-team_logo_image-7f38af265663256f-300x300.jpeg,WYK-TV,9 members
/team/nip,https://static-cdn.jtvnw.net/jtv_user_pictures/team-nip-team_logo_image-0918387546399209-300x300.jpeg,Ninjas in Pyjamas,9 members
/team/elevate,https://static-cdn.jtvnw.net/jtv_user_pictures/team-elevate-team_logo_image-b9dc86b1b77f610a-300x300.png,Elevate,9 members
/team/iem,https://static-cdn.jtvnw.net/jtv_user_pictures/team-iem-team_logo_image-1a2f427a022e234a-300x300.jpeg,Intel Extreme Masters,9 members
/team/esltvinternal,/theme/images/avatar.png,ESL TV Internal,9 members
/team/nicebuilds,https://static-cdn.jtvnw.net/jtv_user_pictures/team-nicebuilds-team_logo_image-efa1752ec0c137c1-300x300.png,NiceBuilds,9 members
/team/twitchaz,https://static-cdn.jtvnw.net/jtv_user_pictures/team-twitchaz-team_logo_image-5cb6cae9d8dcae38-300x300.png,TwitchAZ,9 members
/team/skeefamily,https://static-cdn.jtvnw.net/jtv_user_pictures/team-skeefamily-team_logo_image-dfaf1882175a4edc-300x300.png,Skee Family,11 members
/team/twitchorlando,https://static-cdn.jtvnw.net/jtv_user_pictures/team-twitchorlando-team_logo_image-ca64e436cc1a00f1-300x300.jpeg,Twitch Orlando,11 members
/team/infinitygamingtv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-infinitygamingtv-team_logo_image-fcbfdc5031c398f7-300x300.png,Infinity Gaming TV,11 members
/team/newgameplus,https://static-cdn.jtvnw.net/jtv_user_pictures/team-newgameplus-team_logo_image-8ab571f10f8cfa56-300x300.png,New Game Plus,10 members
/team/wigglers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-wigglers-team_logo_image-dc25d7b63391bbee-300x300.jpeg,The Wigglers,10 members
/team/wobblers,/theme/images/avatar.png,The Wobblers,10 members
/team/rtasr,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rtasr-team_logo_image-569e76497f140de4-300x300.png,RTA Speedrunners,10 members
/team/norsklivestream,https://static-cdn.jtvnw.net/jtv_user_pictures/team-norsklivestream-team_logo_image-bbc5313d29f3c61b-300x300.jpeg,Norsk Livestream,10 members
/team/immortals,https://static-cdn.jtvnw.net/jtv_user_pictures/team-immortals-team_logo_image-6d3fc31d2a2578d5-300x300.png,Immortals,10 members
/team/1gsquad,/theme/images/avatar.png,1G SQUAD,10 members
/team/thebuttonarmy,/theme/images/avatar.png,The Button Army,10 members
/team/thefairknights,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thefairknights-team_logo_image-ceafd4074a5d8f78-300x300.png,The FairKnights,10 members
/team/squad,/theme/images/avatar.png,Squad,10 members
/team/lfg,https://static-cdn.jtvnw.net/jtv_user_pictures/team-lfg-team_logo_image-2db64875e645321b-300x300.jpeg,Looking For Group,10 members
/team/thenuthouse,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thenuthouse-team_logo_image-7b53f51eaf9cafab-300x300.png,The Nut House,10 members
/team/hype,https://static-cdn.jtvnw.net/jtv_user_pictures/team-hype-team_logo_image-ff5a348a48bf887e-300x300.png,HYPE,10 members
/team/thetribe,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thetribe-team_logo_image-c3ebdab3d901a451-300x300.png,The Tribe,10 members
/team/beardedwarriors,https://static-cdn.jtvnw.net/jtv_user_pictures/team-beardedwarriors-team_logo_image-56a33d0ed88a805d-300x300.jpeg,BEARDED WARRIORS,10 members
/team/mesports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-mesports-team_logo_image-2aaa00efd9be8ae7-300x300.png,M.E. 魔競,10 members
/team/victorioussecret,/theme/images/avatar.png,Victorious Secret,10 members
/team/gsr,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gsr-team_logo_image-d73717ee61f7cfb2-300x300.png,KusoRunsLive,10 members
/team/indiearmy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-indiearmy-team_logo_image-e8f5e88bf9fee255-300x300.png,The Indie Army,10 members
/team/theparty,/theme/images/avatar.png,The Party,10 members
/team/teampokerstars,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teampokerstars-team_logo_image-537651fde0253cd2-300x300.jpeg,Team PokerStars,10 members
/team/voltage,https://static-cdn.jtvnw.net/jtv_user_pictures/team-voltage-team_logo_image-825118e1e3b5584a-300x300.png,Voltage,10 members
/team/fnatic,https://static-cdn.jtvnw.net/jtv_user_pictures/team-fnatic-team_logo_image-2a9db34c4891dd4f-300x300.jpeg,Fnatic,10 members
/team/potato_squad,/theme/images/avatar.png,Potato Squad,10 members
/team/thethespianouthouse,/theme/images/avatar.png,The Thespian Outhouse,10 members
/team/team4fun,/theme/images/avatar.png,Team4fun,10 members
/team/theninjasquirtles,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theninjasquirtles-team_logo_image-e8dfe9607cd27ddc-300x300.png,The Ninja Squirtles,10 members
/team/opgroup,https://static-cdn.jtvnw.net/jtv_user_pictures/team-opgroup-team_logo_image-05654d22bfde29cd-300x300.png,Online Performers Group,12 members
/team/psr,/theme/images/avatar.png,Pokémon Speedruns,11 members
/team/tmc_gaming,/theme/images/avatar.png,The Midnight Crew,11 members
/team/dreamhacktv,/theme/images/avatar.png,DreamHackTV,11 members
/team/thebeardednetwork,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thebeardednetwork-team_logo_image-a1f550ed9c45468a-300x300.png,The Bearded Network,11 members
/team/mainmenu,https://static-cdn.jtvnw.net/jtv_user_pictures/team-mainmenu-team_logo_image-b1ccca8f2288ebeb-300x300.png,Main Menu,11 members
/team/rollplay,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rollplay-team_logo_image-9124965d3e7893d7-300x300.png,RollPlay,11 members
/team/internetfamous,/theme/images/avatar.png,Internet Famous,11 members
/team/ruckustribe,/theme/images/avatar.png,Ruckus Tribe,11 members
/team/lioncasttv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-lioncasttv-team_logo_image-e088433ac3b842bd-300x300.jpeg,Lioncast TV,11 members
/team/thegamestation,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thegamestation-team_logo_image-502b888f342ae698-300x300.png,The Game Station,11 members
/team/gemgrads,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gemgrads-team_logo_image-d407202f8ded8302-300x300.jpeg,Gem Graduates,11 members
/team/archetypegaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-archetypegaming-team_logo_image-2f94009ceae865c7-300x300.png,Archetype Gaming,11 members
/team/thevikings,/theme/images/avatar.png,Vikings of Ellohime,11 members
/team/magicraft,/theme/images/avatar.png,Magicraft,11 members
/team/osdtestudo,https://static-cdn.jtvnw.net/jtv_user_pictures/team-osdtestudo-team_logo_image-c44355a14ea45ece-300x300.jpeg,OSD Testudo,11 members
/team/wolvsden,https://static-cdn.jtvnw.net/jtv_user_pictures/team-wolvsden-team_logo_image-009c35234cb108b6-300x300.png,Wolv's Den,11 members
/team/karmakrew,https://static-cdn.jtvnw.net/jtv_user_pictures/team-karmakrew-team_logo_image-36a634d521efb724-300x300.jpeg,KarmaKrew,11 members
/team/splyce,https://static-cdn.jtvnw.net/jtv_user_pictures/team-splyce-team_logo_image-c80bcba74bf64985-300x300.png,Splyce,11 members
/team/rawrsquad,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rawrsquad-team_logo_image-1a2cfae5bc844a02-300x300.png,Rawr Squad,11 members
/team/grinders,https://static-cdn.jtvnw.net/jtv_user_pictures/team-grinders-team_logo_image-aa41a177033bd0f0-300x300.png,Grinders,11 members
/team/enemy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-enemy-team_logo_image-4fa769170d2dc3cd-300x300.png,Enemy Nation,11 members
/team/kireigaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-kireigaming-team_logo_image-fe2bb4cb11684186-300x300.png,Aiming High Gaming,11 members
/team/twitchargentina,https://static-cdn.jtvnw.net/jtv_user_pictures/team-twitchargentina-team_logo_image-18e50702ea83b2b1-300x300.jpeg,Twitch Argentina,11 members
/team/plasticinstruments,/theme/images/avatar.png,Plastic Instruments,11 members
/team/lcs,/theme/images/avatar.png,League of Legends Championship S,11 members
/team/family,/theme/images/avatar.png,The Family,11 members
/team/themamasandthepapas,https://static-cdn.jtvnw.net/jtv_user_pictures/team-themamasandthepapas-team_logo_image-8021642b520472ec-300x300.png,The Mamas and The Papas,11 members
/team/aboveitall,https://static-cdn.jtvnw.net/jtv_user_pictures/team-aboveitall-team_logo_image-36064d3427b146ed-300x300.png,Above it All,11 members
/team/thefamilyship,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thefamilyship-team_logo_image-b86f1086854bb718-300x300.png,TheFamilyship,11 members
/team/thelounge,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thelounge-team_logo_image-2ca13317c4fa19c6-300x300.jpeg,The Lounge,13 members
/team/faceit,https://static-cdn.jtvnw.net/jtv_user_pictures/team-faceit-team_logo_image-aab613caf6ac3b6b-300x300.jpeg,FACEIT,13 members
/team/test,https://static-cdn.jtvnw.net/jtv_user_pictures/team-test-team_logo_image-b45f93fdf0b9a1c0-300x300.png,TEST Gaming,13 members
/team/pokisquad,https://static-cdn.jtvnw.net/jtv_user_pictures/team-pokisquad-team_logo_image-9c1102a89839e7d9-300x300.png,Poki Squad,13 members
/team/chillest,https://static-cdn.jtvnw.net/jtv_user_pictures/team-chillest-team_logo_image-26a2fa6f5ccbf8ac-300x300.png,The Chillest,13 members
/team/growupgaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-growupgaming-team_logo_image-046e6c6a0c211990-300x300.png,Grow uP Gaming,13 members
/team/esforcemedia,/theme/images/avatar.png,esforcemedia,13 members
/team/klumaarmy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-klumaarmy-team_logo_image-9cfb0873101283fe-300x300.png,KlumaArmy Network,13 members
/team/reigngg,https://static-cdn.jtvnw.net/jtv_user_pictures/team-reigngg-team_logo_image-76ffbec09001ff1d-300x300.png,Reign,13 members
/team/ggarmy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ggarmy-team_logo_image-b19cc4039a79d83f-300x300.png,GG Army,13 members
/team/utensils,https://static-cdn.jtvnw.net/jtv_user_pictures/team-utensils-team_logo_image-a4d24c4306690a4e-300x300.png,The Utensils,12 members
/team/mm9crew,https://static-cdn.jtvnw.net/jtv_user_pictures/team-mm9crew-team_logo_image-bbff9170b9d32467-300x300.jpeg,Sega Master System,12 members
/team/yogscast,https://static-cdn.jtvnw.net/jtv_user_pictures/team-yogscast-team_logo_image-8713c2993ac8e58b-300x300.png,Yogscast Stream Team,12 members
/team/misscliks,https://static-cdn.jtvnw.net/jtv_user_pictures/team-misscliks-team_logo_image-9ee4145f833f62d6-300x300.jpeg,Misscliks Community Streams,12 members
/team/g2esports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-g2esports-team_logo_image-44d9453597f4c062-300x300.png,G2 Esports,12 members
/team/flipsid3tactics,https://static-cdn.jtvnw.net/jtv_user_pictures/team-flipsid3tactics-team_logo_image-292f8626e82ebd5b-300x300.png,FlipSid3 Tactics,12 members
/team/asus-uk-gaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-asus-uk-gaming-team_logo_image-e659d63ed1ad4259-300x300.jpeg,ROG UK Gaming,12 members
/team/virtuspro,https://static-cdn.jtvnw.net/jtv_user_pictures/team-virtuspro-team_logo_image-a3494987ae496cb8-300x300.jpeg,Virtus.pro,12 members
/team/starladder,https://static-cdn.jtvnw.net/jtv_user_pictures/team-starladder-team_logo_image-f0985f6fb284e73e-300x300.jpeg,StarLadder,12 members
/team/themoshpit,https://static-cdn.jtvnw.net/jtv_user_pictures/team-themoshpit-team_logo_image-8b2257f777384a4b-300x300.png,The Mosh Pit,12 members
/team/playermais,https://static-cdn.jtvnw.net/jtv_user_pictures/team-playermais-team_logo_image-04c6f4f73665b8ab-300x300.png,Infinity Gamer Network,12 members
/team/fusliefamily,https://static-cdn.jtvnw.net/jtv_user_pictures/team-fusliefamily-team_logo_image-8dddee0a05fd05dd-300x300.png,Fuslie Family,12 members
/team/designdolls,https://static-cdn.jtvnw.net/jtv_user_pictures/team-designdolls-team_logo_image-be83fac91f497d1c-300x300.png,Design Dolls,12 members
/team/thenerdherd,/theme/images/avatar.png,The Nerd Herd,12 members
/team/rogue,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rogue-team_logo_image-3aac6e8a268945b6-300x300.png,Rogue,12 members
/team/extraordinarygamers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-extraordinarygamers-team_logo_image-268298ec321a4cb0-300x300.png,League of Extraordinary Gamers,12 members
/team/roleplayhq,https://static-cdn.jtvnw.net/jtv_user_pictures/team-roleplayhq-team_logo_image-611c1fa2f9ef394c-300x300.jpeg,Roleplay HQ,12 members
/team/divinealliance,https://static-cdn.jtvnw.net/jtv_user_pictures/team-divinealliance-team_logo_image-dab067aba8ebbc34-300x300.png,Divine Alliance,12 members
/team/theoutpost,/theme/images/avatar.png,The Outpost,12 members
/team/soba,https://static-cdn.jtvnw.net/jtv_user_pictures/team-soba-team_logo_image-022c1f8e5b3a989b-300x300.png,Seattle Online Broadcasters Asso,12 members
/team/method,https://static-cdn.jtvnw.net/jtv_user_pictures/team-method-team_logo_image-1ef392fdbd6a9b77-300x300.png,Method,15 members
/team/themadhouse,/theme/images/avatar.png,The Madhouse,15 members
/team/luminosity,https://static-cdn.jtvnw.net/jtv_user_pictures/team-luminosity-team_logo_image-79dc5c600e955fa0-300x300.png,Luminosity Gaming,15 members
/team/thewalkingwounded,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thewalkingwounded-team_logo_image-78319396e012d2e7-300x300.png,The Walking Wounded,15 members
/team/eg,https://static-cdn.jtvnw.net/jtv_user_pictures/team-eg-team_logo_image-360dfbc1fd826286-300x300.png,Evil Geniuses,15 members
/team/ionicgaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ionicgaming-team_logo_image-bc87a5f26d0b41c2-300x300.png,Ionic-Gaming,15 members
/team/kittenzarmy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-kittenzarmy-team_logo_image-6c68c1427bc796f3-300x300.jpeg,The Kittenz Army,15 members
/team/earlyaccessgamers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-earlyaccessgamers-team_logo_image-fd3f8c13be05da78-300x300.png,Early Access Gamers,15 members
/team/srlol,https://static-cdn.jtvnw.net/jtv_user_pictures/team-srlol-team_logo_image-c5ede1bf45520fd4-300x300.png,SpeedRunLols,14 members
/team/twittyde,https://static-cdn.jtvnw.net/jtv_user_pictures/team-twittyde-team_logo_image-baf7da6bd14ab845-300x300.png,German Twitch Community,14 members
/team/spazsstreamers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-spazsstreamers-team_logo_image-b4878040a8ecb298-300x300.png,The Litterbox,14 members
